userName,score,content,clean_text,processed_text,tokens,tokens_clean,sentiment,sentiment_rating,final_sentiment
Pengguna Google,5,oke dreve nya baik hati,oke dreve nya baik hati,oke dreve hati,"['oke', 'dreve', 'baik', 'hati']","['oke', 'dreve', 'hati']",positif,positif,positif
Pengguna Google,5,mantab Joss,mantab Joss,mantab joss,"['mantab', 'joss']","['mantab', 'joss']",netral,positif,positif
Pengguna Google,5,"salam grab ada yang ingin saya tanyakan 1. pada aplikasi ini (Grab Taxi&food delivery)pada menu navigasi terdapat tampilan beberapa driver yang tampak dalam map navigasi tersebut. ada yang berwarna hijau, kuning, ungu dan mereh . pada satu driver terkadang warnya berubah 2. apa arti warna dari driver tesebut. mohon penjelasannya","salam grab ada yang ingin saya tanyakan 1. pada aplikasi ini (Grab Taxi&food delivery)pada menu navigasi terdapat tampilan beberapa driver yang tampak dalam map navigasi tersebut. ada yang berwarna hijau, kuning, ungu dan mereh . pada satu driver terkadang warnya berubah 2. apa arti warna dari driver tesebut. mohon penjelasannya",salam grab app grab taxi food delivery menu navigasi tampil kemudi map navigasi warna hijau kuning ungu mereh kemudi terkadang warnya ubah arti warna kemudi tesebut mohon,"['salam', 'grab', 'ada', 'yang', 'ingin', 'saya', 'tanya', 'pada', 'app', 'ini', 'grab', 'taxi', 'food', 'delivery', 'pada', 'menu', 'navigasi', 'dapat', 'tampil', 'beberapa', 'kemudi', 'yang', 'tampak', 'dalam', 'map', 'navigasi', 'sebut', 'ada', 'yang', 'warna', 'hijau', 'kuning', 'ungu', 'dan', 'mereh', 'pada', 'satu', 'kemudi', 'terkadang', 'warnya', 'ubah', 'apa', 'arti', 'warna', 'dari', 'kemudi', 'tesebut', 'mohon', 'jelas']","['salam', 'grab', 'app', 'grab', 'taxi', 'food', 'delivery', 'menu', 'navigasi', 'tampil', 'kemudi', 'map', 'navigasi', 'warna', 'hijau', 'kuning', 'ungu', 'mereh', 'kemudi', 'terkadang', 'warnya', 'ubah', 'arti', 'warna', 'kemudi', 'tesebut', 'mohon']",netral,positif,positif
Pengguna Google,1,Bentar up date bentar up date celeh,Bentar up date bentar up date celeh,bentar up date bentar up date celeh,"['bentar', 'up', 'date', 'bentar', 'up', 'date', 'celeh']","['bentar', 'up', 'date', 'bentar', 'up', 'date', 'celeh']",netral,negatif,negatif
Pengguna Google,5,driver ramah jg rapi,driver ramah jg rapi,driver ramah jg rapi,"['driver', 'ramah', 'jg', 'rapi']","['driver', 'ramah', 'jg', 'rapi']",positif,positif,positif
Pengguna Google,1,Kecewa bgt sama drivernya yg red flag parah!! Kalo 1-2 sih mending lah ini hampir semuanyaaaa :) Emg sebelum di acc jadi driver kgk ada test psikologi dulu ? Jujur sangat merugikan cust bgt :) Udah mah kita yg nunggu lama pas dateng eh drivernya ngegas² + nyolot gak jelas! Pdhl kalo gak niat diambil mending bilang dr awal biar bisa di cancel dan cari driver yg lain! Lah ini udah mah kita yg nunggu eh drivernya seenaknya maki² cust bener² ATTITUDE NOL!!,Kecewa bgt sama drivernya yg red flag parah!! Kalo 1-2 sih mending lah ini hampir semuanyaaaa :) Emg sebelum di acc jadi driver kgk ada test psikologi dulu ? Jujur sangat merugikan cust bgt :) Udah mah kita yg nunggu lama pas dateng eh drivernya ngegas² + nyolot gak jelas! Pdhl kalo gak niat diambil mending bilang dr awal biar bisa di cancel dan cari driver yg lain! Lah ini udah mah kita yg nunggu eh drivernya seenaknya maki² cust bener² ATTITUDE NOL!!,kecewa kemudi yg red flag parah sih mending semuanyaaaa emg acc kemudi kgk test psikologi jujur rugi cust udah mah yg nunggu pas dateng eh kemudi nyolot pdhl niat ambil mending bilang biar cancel cari kemudi yg udah mah yg nunggu eh kemudi enak cust attitude nol,"['kecewa', 'sekali', 'sama', 'kemudi', 'yg', 'red', 'flag', 'parah', 'kalau', 'sih', 'mending', 'ini', 'hampir', 'semuanyaaaa', 'emg', 'belum', 'di', 'acc', 'jadi', 'kemudi', 'kgk', 'ada', 'test', 'psikologi', 'dulu', 'jujur', 'sangat', 'rugi', 'cust', 'sekali', 'udah', 'mah', 'kita', 'yg', 'nunggu', 'lama', 'pas', 'dateng', 'eh', 'kemudi', 'nyolot', 'tidak', 'jelas', 'pdhl', 'kalau', 'tidak', 'niat', 'ambil', 'mending', 'bilang', 'dari', 'awal', 'biar', 'bisa', 'di', 'cancel', 'dan', 'cari', 'kemudi', 'yg', 'lain', 'ini', 'udah', 'mah', 'kita', 'yg', 'nunggu', 'eh', 'kemudi', 'enak', 'cust', 'attitude', 'nol']","['kecewa', 'kemudi', 'yg', 'red', 'flag', 'parah', 'sih', 'mending', 'semuanyaaaa', 'emg', 'acc', 'kemudi', 'kgk', 'test', 'psikologi', 'jujur', 'rugi', 'cust', 'udah', 'mah', 'yg', 'nunggu', 'pas', 'dateng', 'eh', 'kemudi', 'nyolot', 'pdhl', 'niat', 'ambil', 'mending', 'bilang', 'biar', 'cancel', 'cari', 'kemudi', 'yg', 'udah', 'mah', 'yg', 'nunggu', 'eh', 'kemudi', 'enak', 'cust', 'attitude', 'nol']",netral,negatif,negatif
Pengguna Google,5,sangat okey,sangat okey,okey,"['sangat', 'okey']",['okey'],netral,positif,positif
Pengguna Google,1,"pesan mie gacoan 4 item yang dikirim cuma 3 item,baru pertama x pake aplikasi grab uda kecewa💔","pesan mie gacoan 4 item yang dikirim cuma 3 item,baru pertama x pake aplikasi grab uda kecewa💔",pesan mie gaco item kirim item pakai app grab,"['pesan', 'mie', 'gaco', 'item', 'yang', 'kirim', 'cuma', 'item', 'baru', 'pertama', 'tidak', 'pakai', 'app', 'grab', 'sudah']","['pesan', 'mie', 'gaco', 'item', 'kirim', 'item', 'pakai', 'app', 'grab']",netral,negatif,negatif
Pengguna Google,3,"agak kesel sebenernya si tiap buka apk ini pasti suruh update terus, mna jarang bgt dpet diskon makanan lgi","agak kesel sebenernya si tiap buka apk ini pasti suruh update terus, mna jarang bgt dpet diskon makanan lgi",kesal sebenernya si buka apk suruh update mna jarang dpet diskon makan lgi,"['agak', 'kesal', 'sebenernya', 'si', 'tiap', 'buka', 'apk', 'ini', 'pasti', 'suruh', 'update', 'terus', 'mna', 'jarang', 'sekali', 'dpet', 'diskon', 'makan', 'lgi']","['kesal', 'sebenernya', 'si', 'buka', 'apk', 'suruh', 'update', 'mna', 'jarang', 'dpet', 'diskon', 'makan', 'lgi']",netral,netral,netral
Pengguna Google,5,grab bermanfaat...tolong breafing driver bluebird agar ketika kursi 6 siap dg 6 penumpang kursi 4 siap dg 4 penumpang,grab bermanfaat...tolong breafing driver bluebird agar ketika kursi 6 siap dg 6 penumpang kursi 4 siap dg 4 penumpang,grab manfaat tolong breafing kemudi bluebird kursi tumpang kursi tumpang,"['grab', 'manfaat', 'tolong', 'breafing', 'kemudi', 'bluebird', 'agar', 'ketika', 'kursi', 'siap', 'dengan', 'tumpang', 'kursi', 'siap', 'dengan', 'tumpang']","['grab', 'manfaat', 'tolong', 'breafing', 'kemudi', 'bluebird', 'kursi', 'tumpang', 'kursi', 'tumpang']",netral,positif,positif
Pengguna Google,5,ada yg bgs ada yg cuek,ada yg bgs ada yg cuek,yg bagus yg cuek,"['ada', 'yg', 'bagus', 'ada', 'yg', 'cuek']","['yg', 'bagus', 'yg', 'cuek']",netral,positif,positif
Pengguna Google,5,mantap simple gak ribet,mantap simple gak ribet,mantap simple ribet,"['mantap', 'simple', 'tidak', 'ribet']","['mantap', 'simple', 'ribet']",positif,positif,positif
Pengguna Google,5,suscec sllu,suscec sllu,suscec sllu,"['suscec', 'sllu']","['suscec', 'sllu']",netral,positif,positif
Pengguna Google,5,all in the best 👍👍,all in the best 👍👍,all in the best,"['all', 'in', 'the', 'best']","['all', 'in', 'the', 'best']",positif,positif,positif
Pengguna Google,5,"aplikasi sangat membantu , cuma biaya admin paylater 40ribu kemahalan , melebihi biaya admin credit card , KL di x 12bulan sudah 480ribu setahun, coba diturunkan biar bisa bener2 membantu masyarakat, terima kasih","aplikasi sangat membantu , cuma biaya admin paylater 40ribu kemahalan , melebihi biaya admin credit card , KL di x 12bulan sudah 480ribu setahun, coba diturunkan biar bisa bener2 membantu masyarakat, terima kasih",aplikasi bantu biaya admin paylater mahal biaya admin credit card coba turun biar bantu masyarakat terima kasih,"['aplikasi', 'sangat', 'bantu', 'cuma', 'biaya', 'admin', 'paylater', 'mahal', 'lebih', 'biaya', 'admin', 'credit', 'card', 'kalau', 'di', 'tidak', 'sudah', 'tahun', 'coba', 'turun', 'biar', 'bisa', 'bantu', 'masyarakat', 'terima', 'kasih']","['aplikasi', 'bantu', 'biaya', 'admin', 'paylater', 'mahal', 'biaya', 'admin', 'credit', 'card', 'coba', 'turun', 'biar', 'bantu', 'masyarakat', 'terima', 'kasih']",netral,positif,positif
Pengguna Google,5,solusi terbaik disaat laper,solusi terbaik disaat laper,solusi laper,"['solusi', 'baik', 'saat', 'laper']","['solusi', 'laper']",positif,positif,positif
Pengguna Google,1,"1. Sy Gak Sk Ada Pengantaran Double Order, Bikin Org Tunggu Lama 2. Susah Hubungin Customer Service Grab, Gak Ada No Telp Yg Bs Dihubungin 3. Customer Tidak Bs Chat Resto, Harus Tunggu Resto Yg Chat Duluan, Jd Susah Ksh Tahu Restonya Kl Ada Yg Kelupaan Sm Pesanan, Tlg Diubah Sistemnya","1. Sy Gak Sk Ada Pengantaran Double Order, Bikin Org Tunggu Lama 2. Susah Hubungin Customer Service Grab, Gak Ada No Telp Yg Bs Dihubungin 3. Customer Tidak Bs Chat Resto, Harus Tunggu Resto Yg Chat Duluan, Jd Susah Ksh Tahu Restonya Kl Ada Yg Kelupaan Sm Pesanan, Tlg Diubah Sistemnya",sk double order bikin orang tunggu susah hubungin customer service grab no telp yg dihubungin customer chat resto tunggu resto yg chat duluan jd susah ksh restonya yg lupa pesan tolong ubah sistem,"['saya', 'tidak', 'sk', 'ada', 'antar', 'double', 'order', 'bikin', 'orang', 'tunggu', 'lama', 'susah', 'hubungin', 'customer', 'service', 'grab', 'tidak', 'ada', 'no', 'telp', 'yg', 'bisa', 'dihubungin', 'customer', 'tidak', 'bisa', 'chat', 'resto', 'harus', 'tunggu', 'resto', 'yg', 'chat', 'duluan', 'jd', 'susah', 'ksh', 'tahu', 'restonya', 'kalau', 'ada', 'yg', 'lupa', 'sama', 'pesan', 'tolong', 'ubah', 'sistem']","['sk', 'double', 'order', 'bikin', 'orang', 'tunggu', 'susah', 'hubungin', 'customer', 'service', 'grab', 'no', 'telp', 'yg', 'dihubungin', 'customer', 'chat', 'resto', 'tunggu', 'resto', 'yg', 'chat', 'duluan', 'jd', 'susah', 'ksh', 'restonya', 'yg', 'lupa', 'pesan', 'tolong', 'ubah', 'sistem']",netral,negatif,negatif
Pengguna Google,5,puas banget sama Bpk nya baik,puas banget sama Bpk nya baik,puas bpk,"['puas', 'sekali', 'sama', 'bpk', 'baik']","['puas', 'bpk']",positif,positif,positif
Pengguna Google,5,"terima kasih,","terima kasih,",terima kasih,"['terima', 'kasih']","['terima', 'kasih']",netral,positif,positif
Pengguna Google,3,biasa,biasa,,['biasa'],[],netral,netral,netral
Pengguna Google,5,pelayanan pengemudi bagus,pelayanan pengemudi bagus,layan kemudi bagus,"['layan', 'kemudi', 'bagus']","['layan', 'kemudi', 'bagus']",positif,positif,positif
Pengguna Google,5,mantap dah grab,mantap dah grab,mantap dah grab,"['mantap', 'dah', 'grab']","['mantap', 'dah', 'grab']",positif,positif,positif
Pengguna Google,5,terimakasih,terimakasih,terimakasih,['terimakasih'],['terimakasih'],netral,positif,positif
Pengguna Google,4,Coba dulu tak ksih bintang 4,Coba dulu tak ksih bintang 4,coba ksih bintang,"['coba', 'dulu', 'tidak', 'ksih', 'bintang']","['coba', 'ksih', 'bintang']",netral,positif,positif
Pengguna Google,5,mempermudahkan perjalanan,mempermudahkan perjalanan,mudah jalan,"['mudah', 'jalan']","['mudah', 'jalan']",netral,positif,positif
Pengguna Google,1,"PELAYANAN CUSTOMER SERVICE LELET GAGUNA DALAM MENANGGAPI KOMPLAIN, ADA CS ATAU ENGGA SIH INI GRAB SELALU DIBALAS SM BOT","PELAYANAN CUSTOMER SERVICE LELET GAGUNA DALAM MENANGGAPI KOMPLAIN, ADA CS ATAU ENGGA SIH INI GRAB SELALU DIBALAS SM BOT",layan customer service lelet gaguna tanggap komplain cs engga sih grab balas bot,"['layan', 'customer', 'service', 'lelet', 'gaguna', 'dalam', 'tanggap', 'komplain', 'ada', 'cs', 'atau', 'engga', 'sih', 'ini', 'grab', 'selalu', 'balas', 'sama', 'bot']","['layan', 'customer', 'service', 'lelet', 'gaguna', 'tanggap', 'komplain', 'cs', 'engga', 'sih', 'grab', 'balas', 'bot']",netral,negatif,negatif
Pengguna Google,5,bagus banget aplikasinya bisa buat keperluan😍,bagus banget aplikasinya bisa buat keperluan😍,bagus app,"['bagus', 'sekali', 'app', 'bisa', 'untuk']","['bagus', 'app']",positif,positif,positif
Pengguna Google,5,mantab,mantab,mantab,['mantab'],['mantab'],netral,positif,positif
Pengguna Google,3,Sudah benar ongkir termurah 5k jadi naik 8k. 👎🏻,Sudah benar ongkir termurah 5k jadi naik 8k. 👎🏻,ongkir murah,"['sudah', 'benar', 'ongkir', 'murah', 'jadi', 'naik']","['ongkir', 'murah']",positif,netral,positif
Pengguna Google,1,"masa di aplikasi 80rb, driver minta tambahan duit lg jd 150rb, ini gimana konsepnya?","masa di aplikasi 80rb, driver minta tambahan duit lg jd 150rb, ini gimana konsepnya?",app kemudi duit lg jd gimana konsep,"['masa', 'di', 'app', 'kemudi', 'minta', 'tambah', 'duit', 'lg', 'jd', 'ini', 'gimana', 'konsep']","['app', 'kemudi', 'duit', 'lg', 'jd', 'gimana', 'konsep']",netral,negatif,negatif
Pengguna Google,1,kurang nyaman karna engantqran nya Sagat lama jdi kecewa,kurang nyaman karna engantqran nya Sagat lama jdi kecewa,nyaman karna engantqran sagat jdi kecewa,"['kurang', 'nyaman', 'karna', 'engantqran', 'sagat', 'lama', 'jdi', 'kecewa']","['nyaman', 'karna', 'engantqran', 'sagat', 'jdi', 'kecewa']",netral,negatif,negatif
Pengguna Google,5,sangat baik untuk order makanan dll,sangat baik untuk order makanan dll,order makan dll,"['sangat', 'baik', 'untuk', 'order', 'makan', 'dll']","['order', 'makan', 'dll']",positif,positif,positif
Pengguna Google,5,baaik,baaik,baaik,['baaik'],['baaik'],netral,positif,positif
Pengguna Google,3,pengantaran cepat dan tepat,pengantaran cepat dan tepat,cepat,"['antar', 'cepat', 'dan', 'tepat']",['cepat'],positif,netral,positif
Pengguna Google,5,bagus dn keren aja sih😭😭😭😭,bagus dn keren aja sih😭😭😭😭,bagus dn keren aja,"['bagus', 'dn', 'keren', 'aja']","['bagus', 'dn', 'keren', 'aja']",positif,positif,positif
Pengguna Google,5,murah,murah,murah,['murah'],['murah'],positif,positif,positif
Pengguna Google,5,"pokonya keren, cpt bgt","pokonya keren, cpt bgt",poko keren cpt bgt,"['poko', 'keren', 'cpt', 'bgt']","['poko', 'keren', 'cpt', 'bgt']",netral,positif,positif
Pengguna Google,5,rekomendasi buat anter kemana aman dan nyaman,rekomendasi buat anter kemana aman dan nyaman,rekomendasi anter aman nyaman,"['rekomendasi', 'untuk', 'anter', 'mana', 'aman', 'dan', 'nyaman']","['rekomendasi', 'anter', 'aman', 'nyaman']",positif,positif,positif
Pengguna Google,1,"Makin kesini makin ngibul di persulit, kek apa tiba2 masukan pin ovo, malah gak bisa bayaar pake ovo, dan saldo ovo sbelumnya masih ada pulak, KORUPSI njir","Makin kesini makin ngibul di persulit, kek apa tiba2 masukan pin ovo, malah gak bisa bayaar pake ovo, dan saldo ovo sbelumnya masih ada pulak, KORUPSI njir",kesini ngibul sulit kek masuk pin ovo bayaar pakai ovo saldo ovo sbelumnya pulak korupsi njir,"['makin', 'kesini', 'makin', 'ngibul', 'di', 'sulit', 'kek', 'apa', 'masuk', 'pin', 'ovo', 'malah', 'tidak', 'bisa', 'bayaar', 'pakai', 'ovo', 'dan', 'saldo', 'ovo', 'sbelumnya', 'masih', 'ada', 'pulak', 'korupsi', 'njir']","['kesini', 'ngibul', 'sulit', 'kek', 'masuk', 'pin', 'ovo', 'bayaar', 'pakai', 'ovo', 'saldo', 'ovo', 'sbelumnya', 'pulak', 'korupsi', 'njir']",netral,negatif,negatif
Pengguna Google,5,cepat dan bagus,cepat dan bagus,cepat bagus,"['cepat', 'dan', 'bagus']","['cepat', 'bagus']",positif,positif,positif
Pengguna Google,5,"grab sangat membantu kebutuhan transportasi maupun makanan pesan antar, the best Grabbike","grab sangat membantu kebutuhan transportasi maupun makanan pesan antar, the best Grabbike",grab bantu butuh transportasi makan pesan the best grabbike,"['grab', 'sangat', 'bantu', 'butuh', 'transportasi', 'maupun', 'makan', 'pesan', 'antar', 'the', 'best', 'grabbike']","['grab', 'bantu', 'butuh', 'transportasi', 'makan', 'pesan', 'the', 'best', 'grabbike']",positif,positif,positif
Pengguna Google,5,"transportasi lbih praktis Krn tggal order lngsung dtng&biaya lbih hemat .aplikasi yg sangat pnting, praktis & hemat demi kpntingan umum .","transportasi lbih praktis Krn tggal order lngsung dtng&biaya lbih hemat .aplikasi yg sangat pnting, praktis & hemat demi kpntingan umum .",transportasi lbih praktis tggal order langsung dtng biaya lbih hemat yg pnting praktis hemat kpntingan,"['transportasi', 'lbih', 'praktis', 'karena', 'tggal', 'order', 'langsung', 'dtng', 'biaya', 'lbih', 'hemat', 'yg', 'sangat', 'pnting', 'praktis', 'hemat', 'demi', 'kpntingan', 'umum']","['transportasi', 'lbih', 'praktis', 'tggal', 'order', 'langsung', 'dtng', 'biaya', 'lbih', 'hemat', 'yg', 'pnting', 'praktis', 'hemat', 'kpntingan']",positif,positif,positif
Pengguna Google,5,grab sangat membantu kami dan layanannya 👍,grab sangat membantu kami dan layanannya 👍,grab bantu layan,"['grab', 'sangat', 'bantu', 'kami', 'dan', 'layan']","['grab', 'bantu', 'layan']",netral,positif,positif
Pengguna Google,5,Sdh biasa pakai grab,Sdh biasa pakai grab,sdh pakai grab,"['sdh', 'biasa', 'pakai', 'grab']","['sdh', 'pakai', 'grab']",netral,positif,positif
Pengguna Google,1,vouchernya tiba tiba ilang,vouchernya tiba tiba ilang,vouchernya ilang,"['vouchernya', 'tiba', 'tiba', 'ilang']","['vouchernya', 'ilang']",netral,negatif,negatif
Pengguna Google,5,sangat puas drivernya cantik dn ramah👍👍👍,sangat puas drivernya cantik dn ramah👍👍👍,puas kemudi cantik dn,"['sangat', 'puas', 'kemudi', 'cantik', 'dn']","['puas', 'kemudi', 'cantik', 'dn']",positif,positif,positif
Pengguna Google,5,mudah dan sangat membantu dalam perjalanan,mudah dan sangat membantu dalam perjalanan,mudah bantu jalan,"['mudah', 'dan', 'sangat', 'bantu', 'dalam', 'jalan']","['mudah', 'bantu', 'jalan']",positif,positif,positif
Pengguna Google,5,praktis,praktis,praktis,['praktis'],['praktis'],positif,positif,positif
Pengguna Google,1,"parahh pelayanan seperti ini grab bikin perut sakit dari batang ke gringsing 290.000 ac gak nyala, mobil nya bikin perut sakit mau senyum aja tidak bisa ... parahh bangett SANGAT TIDAK REKOMENDASI","parahh pelayanan seperti ini grab bikin perut sakit dari batang ke gringsing 290.000 ac gak nyala, mobil nya bikin perut sakit mau senyum aja tidak bisa ... parahh bangett SANGAT TIDAK REKOMENDASI",parahh layan grab bikin perut sakit batang gringsing ac nyala mobil bikin perut sakit senyum aja parahh bangett rekomendasi,"['parahh', 'layan', 'seperti', 'ini', 'grab', 'bikin', 'perut', 'sakit', 'dari', 'batang', 'ke', 'gringsing', 'ac', 'tidak', 'nyala', 'mobil', 'bikin', 'perut', 'sakit', 'mau', 'senyum', 'aja', 'tidak', 'bisa', 'parahh', 'bangett', 'sangat', 'tidak', 'rekomendasi']","['parahh', 'layan', 'grab', 'bikin', 'perut', 'sakit', 'batang', 'gringsing', 'ac', 'nyala', 'mobil', 'bikin', 'perut', 'sakit', 'senyum', 'aja', 'parahh', 'bangett', 'rekomendasi']",netral,negatif,negatif
Pengguna Google,5,Terima Kasih,Terima Kasih,terima kasih,"['terima', 'kasih']","['terima', 'kasih']",netral,positif,positif
Pengguna Google,5,maju terus,maju terus,maju,"['maju', 'terus']",['maju'],netral,positif,positif
Pengguna Google,5,trimakasih orang baik sudah mengantar saya sampe rumah,trimakasih orang baik sudah mengantar saya sampe rumah,trimakasih orang sampe rumah,"['trimakasih', 'orang', 'baik', 'sudah', 'antar', 'saya', 'sampe', 'rumah']","['trimakasih', 'orang', 'sampe', 'rumah']",positif,positif,positif
Pengguna Google,5,trimakasih saya senang,trimakasih saya senang,trimakasih senang,"['trimakasih', 'saya', 'senang']","['trimakasih', 'senang']",positif,positif,positif
Pengguna Google,5,sangat Sukak karena bisa membantu perjalanan jauh,sangat Sukak karena bisa membantu perjalanan jauh,sukak bantu jalan,"['sangat', 'sukak', 'karena', 'bisa', 'bantu', 'jalan', 'jauh']","['sukak', 'bantu', 'jalan']",netral,positif,positif
Pengguna Google,1,kode vocer scam,kode vocer scam,kode vocer scam,"['kode', 'vocer', 'scam']","['kode', 'vocer', 'scam']",netral,negatif,negatif
Pengguna Google,5,no comment soalnya bagusss,no comment soalnya bagusss,no comment bagusss,"['no', 'comment', 'soal', 'bagusss']","['no', 'comment', 'bagusss']",positif,positif,positif
Pengguna Google,5,bagus sih cuma diskonnya dikit,bagus sih cuma diskonnya dikit,bagus sih diskon dikit,"['bagus', 'sih', 'cuma', 'diskon', 'dikit']","['bagus', 'sih', 'diskon', 'dikit']",positif,positif,positif
Pengguna Google,5,membantu banget,membantu banget,bantu banget,"['bantu', 'banget']","['bantu', 'banget']",netral,positif,positif
Pengguna Google,5,okeh,okeh,okeh,['okeh'],['okeh'],netral,positif,positif
Pengguna Google,1,TO BAD THIS APLIKASI,TO BAD THIS APLIKASI,to bad this aplikasi,"['to', 'bad', 'this', 'aplikasi']","['to', 'bad', 'this', 'aplikasi']",netral,negatif,negatif
Pengguna Google,5,Alhamdulillah sangat memuaskan AP LG drivernya baik2,Alhamdulillah sangat memuaskan AP LG drivernya baik2,alhamdulillah muas ap lg kemudi,"['alhamdulillah', 'sangat', 'muas', 'ap', 'lg', 'kemudi']","['alhamdulillah', 'muas', 'ap', 'lg', 'kemudi']",positif,positif,positif
Pengguna Google,1,a s,a s,a s,"['a', 's']","['a', 's']",netral,negatif,negatif
Pengguna Google,5,"Udh berapa kali order driver nya minta di batalin dengan alasan ca ci cu, ada juga driver yg minta harga lebih tinggi padahal udh tertera argo nya segitu dengan alasan ke jauhan, ya kalau males ngegrab non aktif aja dulu akun nya, tolong pihak grab sleksi tuh driver yg malas dan driver yang bener bener mau kerja","Udh berapa kali order driver nya minta di batalin dengan alasan ca ci cu, ada juga driver yg minta harga lebih tinggi padahal udh tertera argo nya segitu dengan alasan ke jauhan, ya kalau males ngegrab non aktif aja dulu akun nya, tolong pihak grab sleksi tuh driver yg malas dan driver yang bener bener mau kerja",udh kali order kemudi batalin alas ca ci cu kemudi yg harga tera argo segitu alas ya males ngegrab non aktif aja akun nya tolong grab sleksi tuh kemudi yg malas kemudi bener kerja,"['udh', 'berapa', 'kali', 'order', 'kemudi', 'minta', 'di', 'batalin', 'dengan', 'alas', 'ca', 'ci', 'cu', 'ada', 'juga', 'kemudi', 'yg', 'minta', 'harga', 'lebih', 'tinggi', 'padahal', 'sudah', 'tera', 'argo', 'segitu', 'dengan', 'alas', 'ke', 'jauh', 'ya', 'kalau', 'males', 'ngegrab', 'non', 'aktif', 'aja', 'dulu', 'akun', 'nya', 'tolong', 'pihak', 'grab', 'sleksi', 'tuh', 'kemudi', 'yg', 'malas', 'dan', 'kemudi', 'yang', 'benar', 'bener', 'mau', 'kerja']","['udh', 'kali', 'order', 'kemudi', 'batalin', 'alas', 'ca', 'ci', 'cu', 'kemudi', 'yg', 'harga', 'tera', 'argo', 'segitu', 'alas', 'ya', 'males', 'ngegrab', 'non', 'aktif', 'aja', 'akun', 'nya', 'tolong', 'grab', 'sleksi', 'tuh', 'kemudi', 'yg', 'malas', 'kemudi', 'bener', 'kerja']",netral,positif,positif
Pengguna Google,5,oke dan mantab,oke dan mantab,oke mantab,"['oke', 'dan', 'mantab']","['oke', 'mantab']",netral,positif,positif
Pengguna Google,2,tolong dong untuk grab daerah pedalaman di map padahal ada 2 yg aktif tapi ga ada satupun yg nyangkut ini sistemnya yg gimna apa orangnya yg ga mau UANG!!!,tolong dong untuk grab daerah pedalaman di map padahal ada 2 yg aktif tapi ga ada satupun yg nyangkut ini sistemnya yg gimna apa orangnya yg ga mau UANG!!!,tolong grab daerah map yg aktif yg nyangkut sistem yg gimna orang yg uang,"['tolong', 'untuk', 'grab', 'daerah', 'dalam', 'di', 'map', 'padahal', 'ada', 'yg', 'aktif', 'tapi', 'tidak', 'ada', 'satu', 'yg', 'nyangkut', 'ini', 'sistem', 'yg', 'gimna', 'apa', 'orang', 'yg', 'tidak', 'mau', 'uang']","['tolong', 'grab', 'daerah', 'map', 'yg', 'aktif', 'yg', 'nyangkut', 'sistem', 'yg', 'gimna', 'orang', 'yg', 'uang']",netral,negatif,negatif
Pengguna Google,5,"apk yang sangat ngebantu bgt sih ini, klau kita mager keluar, trus cepat banget sampai nya dong, murah juga, approved sama apk nya","apk yang sangat ngebantu bgt sih ini, klau kita mager keluar, trus cepat banget sampai nya dong, murah juga, approved sama apk nya",apk bantu sih klau mager cepat murah approved apk nya,"['apk', 'yang', 'sangat', 'bantu', 'sekali', 'sih', 'ini', 'klau', 'kita', 'mager', 'keluar', 'terus', 'cepat', 'sekali', 'sampai', 'dong', 'murah', 'juga', 'approved', 'sama', 'apk', 'nya']","['apk', 'bantu', 'sih', 'klau', 'mager', 'cepat', 'murah', 'approved', 'apk', 'nya']",positif,positif,positif
Pengguna Google,1,apk Kocak Masa ongkos Kirim 0.6km 8000 sedangkan yang 5km cuma 5000 udah gitu tarif ongkirnya naik terus padahal udah lama pake APK kocak ini mending pindah Ke gojek dengan Toko yang sama dan ongkir yang jauh berbeda,apk Kocak Masa ongkos Kirim 0.6km 8000 sedangkan yang 5km cuma 5000 udah gitu tarif ongkirnya naik terus padahal udah lama pake APK kocak ini mending pindah Ke gojek dengan Toko yang sama dan ongkir yang jauh berbeda,apk kocak ongkos kirim udah gitu tarif ongkirnya udah pakai apk kocak mending pindah gojek toko ongkir beda,"['apk', 'kocak', 'masa', 'ongkos', 'kirim', 'sedang', 'yang', 'cuma', 'udah', 'gitu', 'tarif', 'ongkirnya', 'naik', 'terus', 'padahal', 'udah', 'lama', 'pakai', 'apk', 'kocak', 'ini', 'mending', 'pindah', 'ke', 'gojek', 'dengan', 'toko', 'yang', 'sama', 'dan', 'ongkir', 'yang', 'jauh', 'beda']","['apk', 'kocak', 'ongkos', 'kirim', 'udah', 'gitu', 'tarif', 'ongkirnya', 'udah', 'pakai', 'apk', 'kocak', 'mending', 'pindah', 'gojek', 'toko', 'ongkir', 'beda']",positif,negatif,negatif
