userName,score,content,clean_text,processed_text,tokens,sentiment,sentiment_rating,final_sentiment
Pengguna Google,5,Grab the world of Warcraft aku mau pergi ke mana sob di depan pintu masuk ke rumah dong aku mau jadi pacar di rumah y Neo seri yang memberikan promosi dan nyaman selama aku pasti kembali ke tempat yang berlawanan arah yang berlawanan arah dengan galaxy note N7000 black metal yang berlawanan arah jarum di depan pintu masuk toksin dan nyaman dan aman untuk dikonsumsi,Grab the world of Warcraft saya mau pergi ke mana sob di depan pintu masuk ke rumah dong saya mau jadi pacar di rumah y Neo seri yang memberikan promosi dan nyaman selama saya pasti kembali ke tempat yang berlawanan arah yang berlawanan arah dengan galaxy note N7000 black metal yang berlawanan arah jarum di depan pintu masuk toksin dan nyaman dan aman untuk dikonsumsi,grab the world of warcraft pergi sob pintu masuk rumah pacar rumah y neo seri promosi nyaman lawan arah lawan arah galaxy note black metal lawan arah jarum pintu masuk toksin nyaman aman konsumsi,"['grab', 'the', 'world', 'of', 'warcraft', 'pergi', 'sob', 'pintu', 'masuk', 'rumah', 'pacar', 'rumah', 'y', 'neo', 'seri', 'promosi', 'nyaman', 'lawan', 'arah', 'lawan', 'arah', 'galaxy', 'note', 'black', 'metal', 'lawan', 'arah', 'jarum', 'pintu', 'masuk', 'toksin', 'nyaman', 'aman', 'konsumsi']",positif,positif,positif
Pengguna Google,1,Aplikasi bikin repot minta update mulu... Klo lagi urgent mau di pake minta update....,Aplikasi bikin repot minta update mulu... Klo lagi urgent mau di pake minta update....,aplikasi bikin repot update mulu klo urgent pake update,"['aplikasi', 'bikin', 'repot', 'update', 'mulu', 'klo', 'urgent', 'pake', 'update']",netral,negatif,negatif
Pengguna Google,5,aplikasi yang sangat diperlukan saat kamu lapar,aplikasi yang sangat diperlukan saat kamu lapar,aplikasi lapar,"['aplikasi', 'lapar']",netral,positif,positif
Pengguna Google,1,"apasii ituu ngiming"" diskon klo bayar dari ovo cuih ahh, mana mahal banget lagi admin nyaa itu ovo, kloo mauu kerja sama kaya gtu sama apk e-wallet mending jngan sama ovo, jelekk bangett apk ovo, benci bangett sama ovo demi allahh gasuka bangett ihh","apasii ituu ngiming"" diskon kalau bayar dari ovo cuih ahh, mana mahal sekali lagi admin nyaa itu ovo, kloo mauu kerja sama kaya gtu sama apk e-wallet mending jngan sama ovo, jelekk bangett apk ovo, benci bangett sama ovo demi allahh gasuka bangett ihh",apasii ituu ngiming diskon klo bayar ovo cuih ahh mahal banget admin nyaa ovo kloo mauu kerja kaya gtu apk mending jngan ovo jelekk bangett apk ovo benci bangett ovo allahh gasuka bangett ihh,"['apasii', 'ituu', 'ngiming', 'diskon', 'klo', 'bayar', 'ovo', 'cuih', 'ahh', 'mahal', 'banget', 'admin', 'nyaa', 'ovo', 'kloo', 'mauu', 'kerja', 'kaya', 'gtu', 'apk', 'mending', 'jngan', 'ovo', 'jelekk', 'bangett', 'apk', 'ovo', 'benci', 'bangett', 'ovo', 'allahh', 'gasuka', 'bangett', 'ihh']",negatif,negatif,negatif
Pengguna Google,5,cakep,cakep,cakep,['cakep'],netral,positif,positif
Pengguna Google,1,mahal bgt njir sekarang dri 11k sampe 20k njir padahal jalur ny sama,mahal sekali njir sekarang dri 11k sampe 20k njir padahal jalur ny sama,mahal bgt njir dri sampe njir jalur ny,"['mahal', 'bgt', 'njir', 'dri', 'sampe', 'njir', 'jalur', 'ny']",negatif,negatif,negatif
Pengguna Google,1,"pesanan maknaan,drivel batal mulu ga bisa komplen ,kasih nilai 1 udh nunggu lama","pesanan maknaan,drivel batal mulu tidak bisa komplen ,kasih nilai 1 sudah nunggu lama",pesan makna drivel batal mulu ga komplen kasih nilai udh nunggu,"['pesan', 'makna', 'drivel', 'batal', 'mulu', 'ga', 'komplen', 'kasih', 'nilai', 'udh', 'nunggu']",netral,negatif,negatif
Pengguna Google,5,lancar,lancar,lancar,['lancar'],netral,positif,positif
Pengguna Google,2,kok GK BS bayar tunai ya?,kok GK BS bayar tunai ya?,gk bs bayar tunai ya,"['gk', 'bs', 'bayar', 'tunai', 'ya']",netral,negatif,negatif
Pengguna Google,5,sangat bagus pelayan ny good,sangat bagus pelayan ny good,bagus layan ny good,"['bagus', 'layan', 'ny', 'good']",positif,positif,positif
Pengguna Google,5,aplikasi yg sangat bagus membantu pergerakan memutar roda ekonomi kita,aplikasi yang sangat bagus membantu pergerakan memutar roda ekonomi kita,aplikasi yg bagus bantu gera putar roda ekonomi,"['aplikasi', 'yg', 'bagus', 'bantu', 'gera', 'putar', 'roda', 'ekonomi']",positif,positif,positif
Pengguna Google,4,"Dengan biaya lebih mahal. tolong hargai customer dan driver. dapat jauh2, pakai otak otak biar enak","Dengan biaya lebih mahal. tolong hargai customer dan driver. dapat jauh2, pakai otak otak biar enak",biaya mahal tolong harga customer driver pakai otak otak biar enak,"['biaya', 'mahal', 'tolong', 'harga', 'customer', 'driver', 'pakai', 'otak', 'otak', 'biar', 'enak']",positif,positif,positif
Pengguna Google,5,Aplikasi sampah !!! Bagusan makai gojek dan maxim,Aplikasi sampah !!! Bagusan makai gojek dan maxim,aplikasi sampah bagus maka gojek maxim,"['aplikasi', 'sampah', 'bagus', 'maka', 'gojek', 'maxim']",netral,positif,positif
Pengguna Google,5,Terima kasih,Terima kasih,terima kasih,"['terima', 'kasih']",netral,positif,positif
Pengguna Google,1,"Pemesanan saya dengan nomor pemesanan A-8DDKGFNGW5MKAV tidak sah. Saya sudah mengajukan laporan dan kasih bintang satu dengan penjelasan dan melaporkan kejadian itu, tapi kenapa Grab tidak memberikan saya biaya ganti rugi, tapi tetap menarik saldo saya. Pada malam tanggal 23 September driver tidak pick up orderan saya tanpa membawa saya. Padahal terlihat tujuan grab berubah jauh dari pesanan saya.","Pemesanan saya dengan nomor pemesanan A-8DDKGFNGW5MKAV tidak sah. Saya sudah mengajukan laporan dan kasih bintang satu dengan penjelasan dan melaporkan kejadian itu, tapi kenapa Grab tidak memberikan saya biaya ganti rugi, tapi tetap menarik saldo saya. Pada malam tanggal 23 September driver tidak pick up orderan saya tanpa membawa saya. Padahal terlihat tujuan grab berubah jauh dari pesanan saya.",mesan nomor mesan sah aju lapor kasih bintang jelas lapor jadi grab biaya ganti rugi tarik saldo malam tanggal september driver pick up order bawa tuju grab ubah pesan,"['mesan', 'nomor', 'mesan', 'sah', 'aju', 'lapor', 'kasih', 'bintang', 'jelas', 'lapor', 'jadi', 'grab', 'biaya', 'ganti', 'rugi', 'tarik', 'saldo', 'malam', 'tanggal', 'september', 'driver', 'pick', 'up', 'order', 'bawa', 'tuju', 'grab', 'ubah', 'pesan']",positif,negatif,negatif
Pengguna Google,1,diskon nya bohong ongkir nya mahal bgt,diskon  bohong ongkir  mahal sekali,diskon nya bohong ongkir nya mahal bgt,"['diskon', 'nya', 'bohong', 'ongkir', 'nya', 'mahal', 'bgt']",negatif,negatif,negatif
Pengguna Google,5,Sangat Bagus,Sangat Bagus,bagus,['bagus'],netral,positif,positif
Pengguna Google,5,ternyata enak pake grab ya baru pertama nyoba pelayanan nya bagus tadinya ragu2 sekarang setelah Makai jasa grab JD ketagihan 😁😁😁👍👍,ternyata enak pake grab ya baru pertama nyoba pelayanan  bagus tadinya ragu2 sekarang setelah Makai jasa grab JD ketagihan 😁😁😁👍👍,enak pake grab ya nyoba layan nya bagus maka jasa grab jd tagih,"['enak', 'pake', 'grab', 'ya', 'nyoba', 'layan', 'nya', 'bagus', 'maka', 'jasa', 'grab', 'jd', 'tagih']",positif,positif,positif
Pengguna Google,4,aplikasi yg bagus,aplikasi yang bagus,aplikasi yg bagus,"['aplikasi', 'yg', 'bagus']",positif,positif,positif
Pengguna Google,2,tolong ganti jadi kendaraan listrik biar gak polusi suara dan udara,tolong ganti jadi kendaraan listrik biar tidak polusi suara dan udara,tolong ganti kendara listrik biar gak polusi suara udara,"['tolong', 'ganti', 'kendara', 'listrik', 'biar', 'gak', 'polusi', 'suara', 'udara']",netral,negatif,negatif
Pengguna Google,1,sangat baik,sangat baik,,[],positif,negatif,negatif
Pengguna Google,5,bqgus,bqgus,bqgus,['bqgus'],netral,positif,positif
Pengguna Google,5,suka dengan cepat pelayanannya,suka dengan cepat pelayanannya,suka cepat layan,"['suka', 'cepat', 'layan']",positif,positif,positif
Pengguna Google,5,amanah tahu jalan,amanah tahu jalan,amanah jalan,"['amanah', 'jalan']",positif,positif,positif
Pengguna Google,4,titik sesuai dri app gabisa pilih pilih sendiri dari st kranji depan atau belakang,titik sesuai dri app gabisa pilih pilih sendiri dari st kranji depan atau belakang,titik sesuai dri app gabisa pilih pilih st kranji,"['titik', 'sesuai', 'dri', 'app', 'gabisa', 'pilih', 'pilih', 'st', 'kranji']",netral,positif,positif
Pengguna Google,5,Bapaknya baik dan ramah,Bapaknya baik dan ramah,bapak ramah,"['bapak', 'ramah']",positif,positif,positif
Pengguna Google,5,"bagus tepat waktu, perjalanan nyaman","bagus tepat waktu, perjalanan nyaman",bagus jalan nyaman,"['bagus', 'jalan', 'nyaman']",positif,positif,positif
Pengguna Google,3,tolong di kasih menu untuk penilaian pengemudi yg se enaknya cancel pesanan yg sdh diambil. krn brdampak kerugian bagi pemilik toko dan pelanggan. biar tdk semaunya di batalin orderan yg sdh di ambil. trmksh,tolong di kasih menu untuk penilaian pengemudi yang se enaknya cancel pesanan yang sudah diambil. karena brdampak kerugian bagi pemilik toko dan pelanggan. biar tidak semaunya di batalin orderan yang sudah di ambil. trmksh,tolong kasih menu nilai kemudi yg enak cancel pesan yg sdh ambil krn brdampak rugi milik toko langgan biar tdk batalin order yg sdh ambil trmksh,"['tolong', 'kasih', 'menu', 'nilai', 'kemudi', 'yg', 'enak', 'cancel', 'pesan', 'yg', 'sdh', 'ambil', 'krn', 'brdampak', 'rugi', 'milik', 'toko', 'langgan', 'biar', 'tdk', 'batalin', 'order', 'yg', 'sdh', 'ambil', 'trmksh']",netral,netral,netral
Pengguna Google,1,mau bikin akun pas verifikasi masukin nomer hp erorr muluu anjirr kenapa si,mau bikin akun pas verifikasi masukin nomer hp erorr muluu anjirr kenapa si,bikin akun pas verifikasi masukin nomer hp erorr muluu anjirr si,"['bikin', 'akun', 'pas', 'verifikasi', 'masukin', 'nomer', 'hp', 'erorr', 'muluu', 'anjirr', 'si']",netral,negatif,negatif
Pengguna Google,5,iklan nya terlalu banyak,iklan  terlalu banyak,iklan nya,"['iklan', 'nya']",netral,positif,positif
Pengguna Google,5,"keren,pelayan cepat","keren,pelayan cepat",keren layan cepat,"['keren', 'layan', 'cepat']",positif,positif,positif
Pengguna Google,1,driver motor dengan jaket udah gak layak pakai itu di kasih kompensasi atau di beri kebijakan boleh pakai jaket pribadi gitu. masa nganter penumpang atau makanan modelan kek pemulung. apa gak ada SOP kalo driver wajib berpakaian rapi dan sopan. bikin ilfeel,driver motor dengan jaket udah tidak layak pakai itu di kasih kompensasi atau di beri kebijakan boleh pakai jaket pribadi gitu. masa nganter penumpang atau makanan modelan kek pemulung. apa tidak ada SOP kalau driver wajib berpakaian rapi dan sopan. bikin ilfeel,driver motor jaket udah gak layak pakai kasih kompensasi bijak pakai jaket pribadi gitu nganter tumpang makan model kek pulung gak sop kalo driver wajib pakai rapi sopan bikin ilfeel,"['driver', 'motor', 'jaket', 'udah', 'gak', 'layak', 'pakai', 'kasih', 'kompensasi', 'bijak', 'pakai', 'jaket', 'pribadi', 'gitu', 'nganter', 'tumpang', 'makan', 'model', 'kek', 'pulung', 'gak', 'sop', 'kalo', 'driver', 'wajib', 'pakai', 'rapi', 'sopan', 'bikin', 'ilfeel']",netral,negatif,negatif
Pengguna Google,4,nb.dn in,nb.dn in,in,['in'],netral,positif,positif
Pengguna Google,5,mantappp,mantappp,mantappp,['mantappp'],netral,positif,positif
Pengguna Google,5,so far Ok,so far Ok,so far ok,"['so', 'far', 'ok']",netral,positif,positif
Pengguna Google,5,good Job,good Job,good job,"['good', 'job']",netral,positif,positif
Pengguna Google,5,Great application.,Great application.,great application,"['great', 'application']",netral,positif,positif
Pengguna Google,3,"Tekanan ekonomi yang di hadapi kian bertambah seiring program2 baru yg lahir dan itu semua di embankan kepada mitra dan konsumen. saya bertanya-tanya kemana arah bisnis ini berjalan? pihak2 ke tiga yg dipromosikan tak lain adalah bayang2 financial yg mengurung mitra kedalam dilema objek financial itu sendiri. ""save your self"" begitulah pesannya, ""and pay for play"". saya sebagai masyarakat bawah memiliki sebuah kata bijak "" jika padi layu jangan tunggu pucuknya menyentuh tanah""","Tekanan ekonomi yang di hadapi kian bertambah seiring program2 baru yang lahir dan itu semua di embankan kepada mitra dan konsumen. saya bertanya-tanya kemana arah bisnis ini berjalan? pihak2 ke tiga yang dipromosikan tak lain adalah bayang2 financial yang mengurung mitra kedalam dilema objek financial itu sendiri. ""save your self"" begitulah pesannya, ""and pay for play"". saya sebagai masyarakat bawah memiliki sebuah kata bijak "" jika padi layu jangan tunggu pucuknya menyentuh tanah""",tekan ekonomi hadap kian tambah iring yg lahir emban mitra konsumen mana arah bisnis jalan yg promosi financial yg urung mitra dalam dilema objek financial save your self pesan and pay for play masyarakat milik bijak padi layu tunggu pucuk sentuh tanah,"['tekan', 'ekonomi', 'hadap', 'kian', 'tambah', 'iring', 'yg', 'lahir', 'emban', 'mitra', 'konsumen', 'mana', 'arah', 'bisnis', 'jalan', 'yg', 'promosi', 'financial', 'yg', 'urung', 'mitra', 'dalam', 'dilema', 'objek', 'financial', 'save', 'your', 'self', 'pesan', 'and', 'pay', 'for', 'play', 'masyarakat', 'milik', 'bijak', 'padi', 'layu', 'tunggu', 'pucuk', 'sentuh', 'tanah']",positif,netral,positif
Pengguna Google,2,"Set lokasi kita nya susah, apalagi yang baru dowload,","Set lokasi kita  susah, apalagi yang baru dowload,",set lokasi nya susah dowload,"['set', 'lokasi', 'nya', 'susah', 'dowload']",netral,negatif,negatif
Pengguna Google,5,ok bagus cepat,oke bagus cepat,ok bagus cepat,"['ok', 'bagus', 'cepat']",positif,positif,positif
Pengguna Google,5,harga makanan di aplikasi lebih mahal dari pada beli tanpa aplikasi. tapi itulah lebih memudahkan bisa pesan dari rumah saja.,harga makanan di aplikasi lebih mahal dari pada beli tanpa aplikasi. tapi itulah lebih memudahkan bisa pesan dari rumah saja.,harga makan aplikasi mahal beli aplikasi mudah pesan rumah,"['harga', 'makan', 'aplikasi', 'mahal', 'beli', 'aplikasi', 'mudah', 'pesan', 'rumah']",negatif,positif,positif
Pengguna Google,2,mulai ada iklan.. gak suka... anoying,mulai ada iklan.. tidak suka... anoying,iklan gak suka anoying,"['iklan', 'gak', 'suka', 'anoying']",netral,negatif,negatif
Pengguna Google,5,siip,siip,siip,['siip'],netral,positif,positif
Pengguna Google,5,excelent,excelent,excelent,['excelent'],netral,positif,positif
Pengguna Google,1,"alamat kesimpan tiba tiba udah ngak ada, maps ngak akurat","alamat kesimpan tiba tiba udah ngak ada, maps ngak akurat",alamat simpan udah ngak maps ngak akurat,"['alamat', 'simpan', 'udah', 'ngak', 'maps', 'ngak', 'akurat']",netral,negatif,negatif
Pengguna Google,5,T.O.P,T.O.P,,[],netral,positif,positif
Pengguna Google,1,aplikasi ta4ik yg Lamaan mesan makanan dari jam 12.00 sampe jam 02.00 tak diterima terima,aplikasi ta4ik yang Lamaan mesan makanan dari jam 12.00 sampe jam 02.00 tak diterima terima,aplikasi yg lama mesan makan jam sampe jam terima terima,"['aplikasi', 'yg', 'lama', 'mesan', 'makan', 'jam', 'sampe', 'jam', 'terima', 'terima']",netral,negatif,negatif
Pengguna Google,3,tidak bisa pesan ojol,tidak bisa pesan ojol,pesan ojol,"['pesan', 'ojol']",netral,netral,netral
Pengguna Google,1,semua serba lama,semua serba lama,serba,['serba'],netral,negatif,negatif
Pengguna Google,5,cintaa apkk inii love sekebonn,cintaa apkk inii love sekebonn,cintaa apkk ini love sekebonn,"['cintaa', 'apkk', 'ini', 'love', 'sekebonn']",netral,positif,positif
Pengguna Google,1,2 jam ngak dapat driver ngak bisa dibatalkan dasar aplikasi tolol sampah,2 jam ngak dapat driver ngak bisa dibatalkan dasar aplikasi tolol sampah,jam ngak driver ngak batal dasar aplikasi tolol sampah,"['jam', 'ngak', 'driver', 'ngak', 'batal', 'dasar', 'aplikasi', 'tolol', 'sampah']",netral,negatif,negatif
Pengguna Google,5,jadi yg lebih terbaik lagi grab,jadi yang lebih terbaik lagi grab,yg baik grab,"['yg', 'baik', 'grab']",positif,positif,positif
Pengguna Google,1,"harga nya sangat jauh mahal di aplikasi. udah ngambil untung banyak dari driver. ambil untung banyak lagi dari penjual makanan, lebih dari separuh harga makanan di ambil grab. saya doakan grab tutup dari indonesia secepatnya","harga  sangat jauh mahal di aplikasi. udah ngambil untung banyak dari driver. ambil untung banyak lagi dari penjual makanan, lebih dari separuh harga makanan di ambil grab. saya doakan grab tutup dari indonesia secepatnya",harga nya mahal aplikasi udah ngambil untung driver ambil untung jual makan paruh harga makan ambil grab doa grab tutup indonesia cepat,"['harga', 'nya', 'mahal', 'aplikasi', 'udah', 'ngambil', 'untung', 'driver', 'ambil', 'untung', 'jual', 'makan', 'paruh', 'harga', 'makan', 'ambil', 'grab', 'doa', 'grab', 'tutup', 'indonesia', 'cepat']",negatif,negatif,negatif
Pengguna Google,5,🥳,🥳,,[],netral,positif,positif
Pengguna Google,1,"yah diskon 70%nya udah ga ada, thanks sudah menemani jajan-jajan ku, saatnya uninstall 😁.","yah diskon 70%nya udah tidak ada, thanks sudah menemani jajan-jajan ku, saatnya uninstall 😁.",yah diskon nya udah ga thanks tani ku uninstall,"['yah', 'diskon', 'nya', 'udah', 'ga', 'thanks', 'tani', 'ku', 'uninstall']",netral,negatif,negatif
Pengguna Google,5,"tepat waktu, ramah","tepat waktu, ramah",ramah,['ramah'],positif,positif,positif
Pengguna Google,5,selalu memuaskan pelayanan nya 😊,selalu memuaskan pelayanan  😊,muas layan nya,"['muas', 'layan', 'nya']",positif,positif,positif
Pengguna Google,5,"Driver ojolnya sangat baik dan sangat membantu, semoaga selalu diberikan kesehatan dan keselamatan selama bertugas, dimudahkan rezekinya","Driver ojolnya sangat baik dan sangat membantu, semoaga selalu diberikan kesehatan dan keselamatan selama bertugas, dimudahkan rezekinya",driver ojolnya bantu semoaga sehat selamat tugas mudah rezeki,"['driver', 'ojolnya', 'bantu', 'semoaga', 'sehat', 'selamat', 'tugas', 'mudah', 'rezeki']",positif,positif,positif
Pengguna Google,3,p9 90.0lo.au5oq,p9 90.0lo.au5oq,,[],netral,netral,netral
Pengguna Google,5,cepat aman dan nyaman good job,cepat aman dan nyaman good job,cepat aman nyaman good job,"['cepat', 'aman', 'nyaman', 'good', 'job']",positif,positif,positif
Pengguna Google,1,ini ga tau oknum atau gimana ya masa makanan saya asal di kasih ke orang sih harusnya setelah sampai kasih konfirmasi dlu jangan asal ngasih ke orang terus nomor mas mas grab nya ga ada yg bisa di hubungi malah harus menghubungkan ke grab terus tidak ada niatan buat ngechat saya lagi padahal ini salah kurir pengantar nya klo kayak gini siapa yang rugi apalagi itu hasil saya nahan diri buat ga jajan berlebihan MOHON TANGGUNG JAWAB NYA YA,ini tidak tau oknum atau gimana ya masa makanan saya asal di kasih ke orang sih harusnya setelah sampai kasih konfirmasi dlu jangan asal ngasih ke orang terus nomor mas mas grab  tidak ada yang bisa di hubungi malah harus menghubungkan ke grab terus tidak ada niatan untuk ngechat saya lagi padahal ini salah kurir pengantar  kalau kayak gini siapa yang rugi apalagi itu hasil saya nahan diri untuk tidak jajan berlebihan MOHON TANGGUNG JAWAB NYA YA,ga tau oknum gimana ya makan kasih orang sih kasih konfirmasi dlu ngasih orang nomor mas mas grab nya ga yg hubung hubung grab niat ngechat salah kurir antar nya klo kayak gin rugi hasil nahan ga jajan mohon tanggung nya ya,"['ga', 'tau', 'oknum', 'gimana', 'ya', 'makan', 'kasih', 'orang', 'sih', 'kasih', 'konfirmasi', 'dlu', 'ngasih', 'orang', 'nomor', 'mas', 'mas', 'grab', 'nya', 'ga', 'yg', 'hubung', 'hubung', 'grab', 'niat', 'ngechat', 'salah', 'kurir', 'antar', 'nya', 'klo', 'kayak', 'gin', 'rugi', 'hasil', 'nahan', 'ga', 'jajan', 'mohon', 'tanggung', 'nya', 'ya']",negatif,negatif,negatif
Pengguna Google,1,"Aplikasi apa ini? Supirnya pemalas semua! kalau sudah hujan dan malam hari, tidak mau ambil penumpang! etos kerja yg buruk! tutup aja aplikasi grab ini, pada pemalas semua drivernya tidak mau bekerja!","Aplikasi apa ini? Supirnya pemalas semua! kalau sudah hujan dan malam hari, tidak mau ambil penumpang! etos kerja yang buruk! tutup aja aplikasi grab ini, pada pemalas semua drivernya tidak mau bekerja!",aplikasi supirnya malas hujan malam ambil tumpang etos kerja yg buruk tutup aja aplikasi grab malas drivernya,"['aplikasi', 'supirnya', 'malas', 'hujan', 'malam', 'ambil', 'tumpang', 'etos', 'kerja', 'yg', 'buruk', 'tutup', 'aja', 'aplikasi', 'grab', 'malas', 'drivernya']",netral,negatif,negatif
Pengguna Google,5,👍👍👍👍👍,👍👍👍👍👍,,[],netral,positif,positif
Pengguna Google,1,sangat lama ketika memesan makanan,sangat lama ketika memesan makanan,mes makan,"['mes', 'makan']",netral,negatif,negatif
Pengguna Google,5,orangnya baik dan ramah,orangnya baik dan ramah,orang ramah,"['orang', 'ramah']",positif,positif,positif
Pengguna Google,2,Udah Minta verifikasi wajah . pas da diverifikasi pun tetap sama gk bisa mesan ntah gimana ni grab,Udah Minta verifikasi wajah . pas da diverifikasi pun tetap sama tidak bisa mesan ntah gimana ni grab,udah verifikasi wajah pas da verifikasi gk mesan ntah gimana ni grab,"['udah', 'verifikasi', 'wajah', 'pas', 'da', 'verifikasi', 'gk', 'mesan', 'ntah', 'gimana', 'ni', 'grab']",netral,negatif,negatif
Pengguna Google,5,mohon pencerahannya masukan no TLP di bisa masuk email sudah bisa mohon.bantuannya,mohon pencerahannya masukan no TLP di bisa masuk email sudah bisa mohon.bantuannya,mohon cerah masuk no tlp masuk email,"['mohon', 'cerah', 'masuk', 'no', 'tlp', 'masuk', 'email']",netral,positif,positif
Pengguna Google,5,sopirnya sabar menungguh,sopirnya sabar menungguh,sopir sabar menungguh,"['sopir', 'sabar', 'menungguh']",netral,positif,positif
Pengguna Google,5,driver ramah n sopan,driver ramah n sopan,driver ramah n sopan,"['driver', 'ramah', 'n', 'sopan']",positif,positif,positif
Pengguna Google,5,sangat2 mmbantu,sangat2 mmbantu,mmbantu,['mmbantu'],netral,positif,positif
Pengguna Google,1,"tiap gua mau bayar gabisa, udah ganti ke metode pembayaran yang lain tetep ga bisa kocak, lapor ke cs begitu doang jawaban nya sangat tidak membantu","tiap saya mau bayar gabisa, udah ganti ke metode pembayaran yang lain tetep tidak bisa kocak, lapor ke cs begitu doang jawaban  sangat tidak membantu",gua bayar gabisa udah ganti metode bayar tetep ga kocak lapor cs doang nya bantu,"['gua', 'bayar', 'gabisa', 'udah', 'ganti', 'metode', 'bayar', 'tetep', 'ga', 'kocak', 'lapor', 'cs', 'doang', 'nya', 'bantu']",netral,negatif,negatif
Pengguna Google,5,aplikasi yang sangat2 membantu untuk yang mencari jasa transportasi dengan harga yang sangat2 murah banyak diskon,aplikasi yang sangat2 membantu untuk yang mencari jasa transportasi dengan harga yang sangat2 murah banyak diskon,aplikasi bantu cari jasa transportasi harga murah diskon,"['aplikasi', 'bantu', 'cari', 'jasa', 'transportasi', 'harga', 'murah', 'diskon']",positif,positif,positif
Pengguna Google,5,"sempùrna pengemudinya baik ramah mobilnya wangi, bawanya sabar","sempùrna pengemudinya baik ramah mobilnya wangi, bawanya sabar",semp rna mud ramah mobil wangi bawa sabar,"['semp', 'rna', 'mud', 'ramah', 'mobil', 'wangi', 'bawa', 'sabar']",positif,positif,positif
Pengguna Google,5,"lumayan membantu kalo mau buru buru driver yang ditemuin selama ini orangnya ramah dan baik,good job.","lumayan membantu kalau mau buru buru driver yang ditemuin selama ini orangnya ramah dan baik,good job.",lumayan bantu kalo buru buru driver ditemuin orang ramah good job,"['lumayan', 'bantu', 'kalo', 'buru', 'buru', 'driver', 'ditemuin', 'orang', 'ramah', 'good', 'job']",positif,positif,positif
Pengguna Google,5,Nyaman perjlnan jdi mudah,Nyaman perjlnan jdi mudah,nyaman perjlnan jdi mudah,"['nyaman', 'perjlnan', 'jdi', 'mudah']",positif,positif,positif
Pengguna Google,5,asik dan sangat bagus.,asik dan sangat bagus.,asik bagus,"['asik', 'bagus']",netral,positif,positif
Pengguna Google,5,"sangat di bantu karna ada grab,jadi mudah untuk berpergian kemna pun sangat mudah & cepat","sangat di bantu karna ada grab,jadi mudah untuk berpergian kemna pun sangat mudah & cepat",bantu karna grab mudah pergi kemna mudah cepat,"['bantu', 'karna', 'grab', 'mudah', 'pergi', 'kemna', 'mudah', 'cepat']",positif,positif,positif
Pengguna Google,5,untuk pertama kali naek grabe ternyata lebih murah dari yang selama ini aku jadi customer.,untuk pertama kali naek grabe ternyata lebih murah dari yang selama ini saya jadi customer.,kali naek grabe murah customer,"['kali', 'naek', 'grabe', 'murah', 'customer']",positif,positif,positif
Pengguna Google,4,good servis,good servis,good servis,"['good', 'servis']",netral,positif,positif
Pengguna Google,5,luar biasa,luar biasa,,[],netral,positif,positif
Pengguna Google,5,pengiriman cepat..,pengiriman cepat..,kirim cepat,"['kirim', 'cepat']",netral,positif,positif
Pengguna Google,5,good job👍,good job👍,good,['good'],netral,positif,positif
Pengguna Google,5,sempurna,sempurna,sempurna,['sempurna'],positif,positif,positif
Pengguna Google,5,bagusssss,bagusssss,bagusssss,['bagusssss'],netral,positif,positif
Pengguna Google,5,👍🏻👍🏻👍🏻👍🏻👍🏻,👍🏻👍🏻👍🏻👍🏻👍🏻,,[],netral,positif,positif
Pengguna Google,5,sangat puas drefer baik,sangat puas drefer baik,puas drefer,"['puas', 'drefer']",positif,positif,positif
Pengguna Google,5,mantap baru kali ini ktemu supir yang baik lemah lembut,mantap baru kali ini ktemu supir yang baik lemah lembut,mantap kali ktemu supir lemah lembut,"['mantap', 'kali', 'ktemu', 'supir', 'lemah', 'lembut']",positif,positif,positif
Pengguna Google,1,"SADIS BANGET INI APPLIKASI GRAB, CUST SERVICENYA GA GUNA BANGET BENER2 GA GUNAA MAU BELI KUPON DI DINEOUT AJA SUSAH BANGET GA ADA SOLUSINYA","SADIS BANGET INI APPLIKASI GRAB, CUST SERVICENYA GA GUNA BANGET BENER2 GA GUNAA MAU BELI KUPON DI DINEOUT AJA SUSAH BANGET GA ADA SOLUSINYA",sadis banget applikasi grab cust servicenya ga banget ga gunaa beli kupon dineout aja susah banget ga solusi,"['sadis', 'banget', 'applikasi', 'grab', 'cust', 'servicenya', 'ga', 'banget', 'ga', 'gunaa', 'beli', 'kupon', 'dineout', 'aja', 'susah', 'banget', 'ga', 'solusi']",netral,negatif,negatif
