userName;score;content;clean_text;sentiment
Pengguna Google;5;tepat waktu, ramah;tepat waktu ramah;positif
Pengguna Google;5;selalu memuaskan pelayanan nya 😊;selalu memuaskan pelayanan nya;positif
Pengguna Google;5;Driver ojolnya sangat baik dan sangat membantu, semoaga selalu diberikan kesehatan dan keselamatan selama bertugas, dimudahkan rezekinya;driver ojolnya sangat baik dan sangat membantu semoaga selalu diberikan kesehatan dan keselamatan selama bertugas dimudahkan rezekinya;positif
Pengguna Google;3;p9 90.0lo.au5oq;p loauoq;netral
Pengguna Google;5;terbaik;terbaik;positif
Pengguna Google;5;cepat aman dan nyaman good job;cepat aman dan nyaman good job;positif
Pengguna Google;5;sangat membantu;sangat membantu;positif
Pengguna Google;1;ini ga tau oknum atau gimana ya masa makanan saya asal di kasih ke orang sih harusnya setelah sampai kasih konfirmasi dlu jangan asal ngasih ke orang terus nomor mas mas grab nya ga ada yg bisa di hubungi malah harus menghubungkan ke grab terus tidak ada niatan buat ngechat saya lagi padahal ini salah kurir pengantar nya klo kayak gini siapa yang rugi apalagi itu hasil saya nahan diri buat ga jajan berlebihan MOHON TANGGUNG JAWAB NYA YA;ini ga tau oknum atau gimana ya masa makanan saya asal di kasih ke orang sih harusnya setelah sampai kasih konfirmasi dlu jangan asal ngasih ke orang terus nomor mas mas grab nya ga ada yg bisa di hubungi malah harus menghubungkan ke grab terus tidak ada niatan buat ngechat saya lagi padahal ini salah kurir pengantar nya klo kayak gini siapa yang rugi apalagi itu hasil saya nahan diri buat ga jajan berlebihan mohon tanggung jawab nya ya;negatif
Pengguna Google;5;sangat membantu;sangat membantu;positif
Pengguna Google;5;the best;the best;positif
Pengguna Google;1;Aplikasi apa ini? Supirnya pemalas semua! kalau sudah hujan dan malam hari, tidak mau ambil penumpang! etos kerja yg buruk! tutup aja aplikasi grab ini, pada pemalas semua drivernya tidak mau bekerja!;aplikasi apa ini supirnya pemalas semua kalau sudah hujan dan malam hari tidak mau ambil penumpang etos kerja yg buruk tutup aja aplikasi grab ini pada pemalas semua drivernya tidak mau bekerja;negatif
Pengguna Google;5;👍👍👍👍👍;;positif
Pengguna Google;1;sangat lama ketika memesan makanan;sangat lama ketika memesan makanan;negatif
Pengguna Google;5;orangnya baik dan ramah;orangnya baik dan ramah;positif
Pengguna Google;2;Udah Minta verifikasi wajah . pas da diverifikasi pun tetap sama gk bisa mesan ntah gimana ni grab;udah minta verifikasi wajah pas da diverifikasi pun tetap sama gk bisa mesan ntah gimana ni grab;negatif
Pengguna Google;5;mohon pencerahannya masukan no TLP di bisa masuk email sudah bisa mohon.bantuannya;mohon pencerahannya masukan no tlp di bisa masuk email sudah bisa mohonbantuannya;positif
Pengguna Google;5;sopirnya sabar menungguh;sopirnya sabar menungguh;positif
Pengguna Google;5;mantap;mantap;positif
Pengguna Google;5;good;good;positif
Pengguna Google;5;sangat membantu;sangat membantu;positif
Pengguna Google;5;driver ramah n sopan;driver ramah n sopan;positif
Pengguna Google;5;sangat2 mmbantu;sangat mmbantu;positif
Pengguna Google;5;mantap;mantap;positif
Pengguna Google;1;tiap gua mau bayar gabisa, udah ganti ke metode pembayaran yang lain tetep ga bisa kocak, lapor ke cs begitu doang jawaban nya sangat tidak membantu;tiap gua mau bayar gabisa udah ganti ke metode pembayaran yang lain tetep ga bisa kocak lapor ke cs begitu doang jawaban nya sangat tidak membantu;negatif
Pengguna Google;5;aplikasi yang sangat2 membantu untuk yang mencari jasa transportasi dengan harga yang sangat2 murah banyak diskon;aplikasi yang sangat membantu untuk yang mencari jasa transportasi dengan harga yang sangat murah banyak diskon;positif
Pengguna Google;5;mantap;mantap;positif
Pengguna Google;5;sempùrna pengemudinya baik ramah mobilnya wangi, bawanya sabar;sempùrna pengemudinya baik ramah mobilnya wangi bawanya sabar;positif
Pengguna Google;5;lumayan membantu kalo mau buru buru driver yang ditemuin selama ini orangnya ramah dan baik,good job.;lumayan membantu kalo mau buru buru driver yang ditemuin selama ini orangnya ramah dan baikgood job;positif
Pengguna Google;5;Nyaman perjlnan jdi mudah;nyaman perjlnan jdi mudah;positif
Pengguna Google;5;asik dan sangat bagus.;asik dan sangat bagus;positif
Pengguna Google;5;terbaik;terbaik;positif
Pengguna Google;5;sangat di bantu karna ada grab,jadi mudah untuk berpergian kemna pun sangat mudah & cepat;sangat di bantu karna ada grabjadi mudah untuk berpergian kemna pun sangat mudah cepat;positif
Pengguna Google;5;untuk pertama kali naek grabe ternyata lebih murah dari yang selama ini aku jadi customer.;untuk pertama kali naek grabe ternyata lebih murah dari yang selama ini aku jadi customer;positif
Pengguna Google;4;good servis;good servis;positif
Pengguna Google;5;luar biasa;luar biasa;positif
Pengguna Google;5;pelayanan baik;pelayanan baik;positif
Pengguna Google;5;sangat membantu sekali;sangat membantu sekali;positif
Pengguna Google;5;pengiriman cepat..;pengiriman cepat;positif
Pengguna Google;5;good job👍;good job;positif
Pengguna Google;5;sempurna;sempurna;positif
Pengguna Google;5;bagusssss;bagusssss;positif
Pengguna Google;5;👍👍;;positif
Pengguna Google;5;👍🏻👍🏻👍🏻👍🏻👍🏻;;positif
Pengguna Google;5;sangat puas drefer baik;sangat puas drefer baik;positif
Pengguna Google;5;simple;simple;positif
Pengguna Google;5;mantap baru kali ini ktemu supir yang baik lemah lembut;mantap baru kali ini ktemu supir yang baik lemah lembut;positif
Pengguna Google;1;SADIS BANGET INI APPLIKASI GRAB, CUST SERVICENYA GA GUNA BANGET BENER2 GA GUNAA MAU BELI KUPON DI DINEOUT AJA SUSAH BANGET GA ADA SOLUSINYA;sadis banget ini applikasi grab cust servicenya ga guna banget bener ga gunaa mau beli kupon di dineout aja susah banget ga ada solusinya;negatif
Pengguna Google;2;apa skr aplikasi grab tdk bisa ngasih tips buat kurir dan ngasih nilai buat kurir kah? ktika memesan makanan jg gak terlihat d aplikasi kurirx siapa plat no motorx gak tertera jg d mapx cmn tlsn estimasi tiba aj gak sprti biasax ap cmn aplikasi grabq aj begini;apa skr aplikasi grab tdk bisa ngasih tips buat kurir dan ngasih nilai buat kurir kah ktika memesan makanan jg gak terlihat d aplikasi kurirx siapa plat no motorx gak tertera jg d mapx cmn tlsn estimasi tiba aj gak sprti biasax ap cmn aplikasi grabq aj begini;negatif
Pengguna Google;1;laka karna driver lalai, tapi tidak dapat kompensasi apapun;laka karna driver lalai tapi tidak dapat kompensasi apapun;negatif
Pengguna Google;1;yang penting slalu berbuat kebaikan itu aja 🙏;yang penting slalu berbuat kebaikan itu aja;negatif
Pengguna Google;5;mantap;mantap;positif
Pengguna Google;4;istimewa;istimewa;positif
Pengguna Google;5;alhamdulillah aman;alhamdulillah aman;positif
Pengguna Google;5;luar biasa;luar biasa;positif
Pengguna Google;5;senang;senang;positif
Pengguna Google;5;Sat set;sat set;positif
Pengguna Google;5;pelayanan bagus;pelayanan bagus;positif
Pengguna Google;5;semoga kedepannya semua grap kendaraan bagus semua, agar perjalanan aman lancar gak ada kendala;semoga kedepannya semua grap kendaraan bagus semua agar perjalanan aman lancar gak ada kendala;positif
Pengguna Google;1;mahal di ongkir terlalu mahal dan harga tidak sesuai di tempatnya langsung;mahal di ongkir terlalu mahal dan harga tidak sesuai di tempatnya langsung;negatif
Pengguna Google;5;pelayanan Joss;pelayanan joss;positif
Pengguna Google;5;bagus mantap;bagus mantap;positif
Pengguna Google;5;mantap;mantap;positif
Pengguna Google;5;ok;ok;positif
Pengguna Google;5;baik;baik;positif
Pengguna Google;2;kasih bintang dulu aja deh soalnya blm tau download apk ini kalo bagus nanti saya kasih bintang lima;kasih bintang dulu aja deh soalnya blm tau download apk ini kalo bagus nanti saya kasih bintang lima;negatif
Pengguna Google;5;good;good;positif
Pengguna Google;5;bagus;bagus;positif
Pengguna Google;5;top;top;positif
Pengguna Google;5;mksih;mksih;positif
Pengguna Google;1;selalu sulit dalam proses nya;selalu sulit dalam proses nya;negatif
Pengguna Google;1;Aplikasi kurangajar, seenak jidat perpanjang subscribtion pakai debit orang. Padahal awalnya subscribtion pakai ovo.;aplikasi kurangajar seenak jidat perpanjang subscribtion pakai debit orang padahal awalnya subscribtion pakai ovo;negatif
Pengguna Google;4;baik;baik;positif
Pengguna Google;5;good;good;positif
Pengguna Google;1;"Sangat tidak direkomendasikan bayar pakai kartu di Grab! Saya pesan GrabFood pakai Mastercard, ternyata merchant-nya tutup. Pesanan memang dibatalkan otomatis, TAPI DANA SAYA TIDAK LANGSUNG KEMBALI. Uang saya masih ""ditahan"" oleh Grab. Harusnya kalau merchant yang tutup, sistem bisa langsung membatalkan transaksi dan mengembalikan dana saat itu juga. Proses refund yang lambat ini sangat merugikan konsumen. Bikin kapok bayar non-tunai.";sangat tidak direkomendasikan bayar pakai kartu di grab saya pesan grabfood pakai mastercard ternyata merchantnya tutup pesanan memang dibatalkan otomatis tapi dana saya tidak langsung kembali uang saya masih ditahan oleh grab harusnya kalau merchant yang tutup sistem bisa langsung membatalkan transaksi dan mengembalikan dana saat itu juga proses refund yang lambat ini sangat merugikan konsumen bikin kapok bayar nontunai;negatif
Pengguna Google;5;sangat puas nyaman mempermudah;sangat puas nyaman mempermudah;positif
Pengguna Google;3;mobilnya sdh byk yg ga terawat;mobilnya sdh byk yg ga terawat;netral
Pengguna Google;5;driver ramah.;driver ramah;positif
Pengguna Google;4;sangat membantu;sangat membantu;positif
Pengguna Google;5;easy to use;easy to use;positif
Pengguna Google;1;ada grab abal',gua trauma banget. uda disuruh gonceng trus gatau rumah gua dimana.;ada grab abalgua trauma banget uda disuruh gonceng trus gatau rumah gua dimana;negatif
Pengguna Google;5;nyaman dan aman,serta ramah;nyaman dan amanserta ramah;positif
Pengguna Google;5;ramah;ramah;positif
Pengguna Google;3;map benerin lg lah lambat banget suka kagak jalan;map benerin lg lah lambat banget suka kagak jalan;netral
Pengguna Google;3;kurang promosi ongkir hehehe;kurang promosi ongkir hehehe;netral
Pengguna Google;5;pengemudi ramah, baik, tahu jalan, sangat membantu;pengemudi ramah baik tahu jalan sangat membantu;positif
Pengguna Google;5;bagus pengantaran nya;bagus pengantaran nya;positif
Pengguna Google;5;sangat baik;sangat baik;positif
Pengguna Google;5;ok;ok;positif
Pengguna Google;5;sangat 👌;sangat;positif
Pengguna Google;5;perjalanan nyaman dan lancar;perjalanan nyaman dan lancar;positif
Pengguna Google;5;membantu banget lah intinya;membantu banget lah intinya;positif
Pengguna Google;1;"saya sebagai customore merasa di rugikan saya bayar mahal dan kata driver nya masuk nya tidak sampai setengah yang di bayar penumpang dan kata driver nya juga ada yang seperempat yang masuk ke driver dan sisah nya masuk ke aplikasi,,, sedangkan driver nya arogan""";saya sebagai customore merasa di rugikan saya bayar mahal dan kata driver nya masuk nya tidak sampai setengah yang di bayar penumpang dan kata driver nya juga ada yang seperempat yang masuk ke driver dan sisah nya masuk ke aplikasi sedangkan driver nya arogan;negatif
Pengguna Google;5;memudahkn sekali;memudahkn sekali;positif
Pengguna Google;5;sangat baik;sangat baik;positif
Pengguna Google;5;nyaman dan aman;nyaman dan aman;positif
Pengguna Google;1;"mangkalnya pada jauh""";mangkalnya pada jauh;negatif
Pengguna Google;5;good;good;positif
Pengguna Google;1;sy pengguna Grab sejak 2019, tp 1 tahun ini kecewa dengan aplikasi Grab! pengemudi banyak yang belagu, di beberapa titik pengemudi gak mau menjemput! Lalu kalau gak mau ya minimal ngabari! ini pelanggan di biarkan menunggu tanpa ada kabar, di telepon di chat no respon!! hal lainnya adalah ketika pembayaran dengan ovo banyak pengemudi yg menolak!!;sy pengguna grab sejak tp tahun ini kecewa dengan aplikasi grab pengemudi banyak yang belagu di beberapa titik pengemudi gak mau menjemput lalu kalau gak mau ya minimal ngabari ini pelanggan di biarkan menunggu tanpa ada kabar di telepon di chat no respon hal lainnya adalah ketika pembayaran dengan ovo banyak pengemudi yg menolak;negatif
Pengguna Google;5;sangat membatu sekali;sangat membatu sekali;positif
Pengguna Google;5;Harus Di pertahankan kenyamanan;harus di pertahankan kenyamanan;positif
Pengguna Google;5;bagus;bagus;positif
Pengguna Google;3;sebenarnya untuk harga murah lah ya, cuman kalo kita pesan itu nunggu dapat kendaraan itu lama banget jadi kalo lagi urgent banget grab ini ga membantu, seharusnya kalo emang ga ada kendaraan langsung aja gausa pake nunggu nyari kendaraan sampe lama banget;sebenarnya untuk harga murah lah ya cuman kalo kita pesan itu nunggu dapat kendaraan itu lama banget jadi kalo lagi urgent banget grab ini ga membantu seharusnya kalo emang ga ada kendaraan langsung aja gausa pake nunggu nyari kendaraan sampe lama banget;netral
Pengguna Google;5;Bagus dan sangat membantu layanan masyarakat;bagus dan sangat membantu layanan masyarakat;positif
Pengguna Google;5;jos;jos;positif
Pengguna Google;5;bagus sopan santun👍;bagus sopan santun;positif
Pengguna Google;4;ok;ok;positif
Pengguna Google;5;Saat saya memesan grabcar hemat tidak ada yang menerima nya, tolong jelaskan bagaimana ini?;saat saya memesan grabcar hemat tidak ada yang menerima nya tolong jelaskan bagaimana ini;positif
Pengguna Google;2;rata2 pengemudi nya GK SASET selama ini saya pake aplikasi harus nunggu lama Mulu gak kaya gojek saya pesen selalu satset drivernya GK nunggu lama langsung bergerak di maps nya,,,kalo di sini mah ngomong otw nunggu lama pdhal lagi ngejar waktu hadeh;rata pengemudi nya gk saset selama ini saya pake aplikasi harus nunggu lama mulu gak kaya gojek saya pesen selalu satset drivernya gk nunggu lama langsung bergerak di maps nyakalo di sini mah ngomong otw nunggu lama pdhal lagi ngejar waktu hadeh;negatif
Pengguna Google;5;mempermudah kita kemana aja;mempermudah kita kemana aja;positif
Pengguna Google;5;bagus;bagus;positif
Pengguna Google;5;👍🏻☺️👍🏻 gercep,sat set..;gercepsat set;positif
Pengguna Google;5;terbaik;terbaik;positif
Pengguna Google;3;Saya mengisi e-money untuk Krl ditransaksi & pembayaran sdh SUKSES dikrnkan hp Saya tdk ada fitur NFC saya berniat mengecek pd hari yg sama & hanya berbeda bbrp menit sblm saya naik KRL tapi pas sangat disayangkan pas saya datang untuk ngecek ternyata belum terisi & saya bertanya kpd pihak KRL harus menunggu 15 menit saya bilang sudah lebih dari 15 menit dari pihak KRL tdk bisa menanggapi krn saya beli di aplikasi Grab...saya juga meminta pusat bantuan Grab tapi tdk terselesaikan & saldo hangus;saya mengisi emoney untuk krl ditransaksi pembayaran sdh sukses dikrnkan hp saya tdk ada fitur nfc saya berniat mengecek pd hari yg sama hanya berbeda bbrp menit sblm saya naik krl tapi pas sangat disayangkan pas saya datang untuk ngecek ternyata belum terisi saya bertanya kpd pihak krl harus menunggu menit saya bilang sudah lebih dari menit dari pihak krl tdk bisa menanggapi krn saya beli di aplikasi grabsaya juga meminta pusat bantuan grab tapi tdk terselesaikan saldo hangus;netral
Pengguna Google;5;sopan;sopan;positif
Pengguna Google;2;tolong verifikasi wajahnya di hilangkan ini sangat mengganggu Customer;tolong verifikasi wajahnya di hilangkan ini sangat mengganggu customer;negatif
Pengguna Google;1;pelayanan bruk;pelayanan bruk;negatif
Pengguna Google;5;bagus nyaman;bagus nyaman;positif
Pengguna Google;5;Driver nya ramah, perjalanan nyaman dan cepat;driver nya ramah perjalanan nyaman dan cepat;positif
Pengguna Google;5;driver nya ramah;driver nya ramah;positif
Pengguna Google;5;sangat membantu;sangat membantu;positif
Pengguna Google;5;ok makasih;ok makasih;positif
Pengguna Google;5;keren;keren;positif
Pengguna Google;5;bagus;bagus;positif
Pengguna Google;3;mantap;mantap;netral
Pengguna Google;1;ko bayar nya jadi double ya? bukanya kalo pake Qris pas udah bayar harga yang tertera di apknya udah selesai, ini ko ada tagihan lagi dari pengantar nya. bukanya semua totalnya udah sama ongkir;ko bayar nya jadi double ya bukanya kalo pake qris pas udah bayar harga yang tertera di apknya udah selesai ini ko ada tagihan lagi dari pengantar nya bukanya semua totalnya udah sama ongkir;negatif
Pengguna Google;5;bagus sekali BPK nyaaa trimakasih yaa pak semoga sehat selalu;bagus sekali bpk nyaaa trimakasih yaa pak semoga sehat selalu;positif
Pengguna Google;5;mantap;mantap;positif
Pengguna Google;5;mantab;mantab;positif
Pengguna Google;5;ok;ok;positif
Pengguna Google;1;bug promo ovo saya hilang,dan terjadi lagi voucher buat token listrik sebelum isi saldo ovo masih ada, sesuatu di isi saldo buat isi token listrik malah hilang,saya sudah capek memaklumi jadi saya bintang satu, terlalu banyak bug versi sekarang;bug promo ovo saya hilangdan terjadi lagi voucher buat token listrik sebelum isi saldo ovo masih ada sesuatu di isi saldo buat isi token listrik malah hilangsaya sudah capek memaklumi jadi saya bintang satu terlalu banyak bug versi sekarang;negatif
Pengguna Google;5;pengemudinya ramah dan mobilnya nyaman;pengemudinya ramah dan mobilnya nyaman;positif
Pengguna Google;5;ok mantap terima kasih grab mobil kemana mana aman nyaman dan mudah;ok mantap terima kasih grab mobil kemana mana aman nyaman dan mudah;positif
Pengguna Google;5;perfect apk;perfect apk;positif
Pengguna Google;5;sangat baik;sangat baik;positif
Pengguna Google;5;sangat baik;sangat baik;positif
Pengguna Google;4;aku gak tau fitur grab itu gimana sistem nya..aku pesen makanan...dan sumpah nunggu nya lama banget sampe 3 jam si driver gak sampe ke resto..maksud aku kalau si driver nya gak mau ambil orderan ngapain di pencet,aku udah kelaparan harus dibatalin dan pesen ulang lagi.. yang tadi nya gak mau marah2 jadi marah2 kan.;aku gak tau fitur grab itu gimana sistem nyaaku pesen makanandan sumpah nunggu nya lama banget sampe jam si driver gak sampe ke restomaksud aku kalau si driver nya gak mau ambil orderan ngapain di pencetaku udah kelaparan harus dibatalin dan pesen ulang lagi yang tadi nya gak mau marah jadi marah kan;positif
Pengguna Google;5;Ngebantu bgt aplikasinya makasih grabb;ngebantu bgt aplikasinya makasih grabb;positif
Pengguna Google;5;Saran dan masukan buat grab, agar di perhatikan juga seperti kurir driver grab yang pickup orderan ke tempat yang memberlakukan tarif parkiran, apakah di bebankan ke customer/driver/merchand. apakah di tanggung juga oleh grab sebagai penyelenggara;saran dan masukan buat grab agar di perhatikan juga seperti kurir driver grab yang pickup orderan ke tempat yang memberlakukan tarif parkiran apakah di bebankan ke customerdrivermerchand apakah di tanggung juga oleh grab sebagai penyelenggara;positif
Pengguna Google;5;pelayanan nya baik dan mas nya ramah;pelayanan nya baik dan mas nya ramah;positif
Pengguna Google;3;Terima kasih sudah mengantar kami dengan perjalanan yg sangat baik;terima kasih sudah mengantar kami dengan perjalanan yg sangat baik;netral
Pengguna Google;5;Grab sangat membantu sekali dalam perjalanan darurat..terimakasih.;grab sangat membantu sekali dalam perjalanan daruratterimakasih;positif
Pengguna Google;1;jelekkk🗿masa gaada fitur ketik lokasi tujuan🗿🗿2x install pulakkkk eek;jelekkkmasa gaada fitur ketik lokasi tujuanx install pulakkkk eek;negatif
Pengguna Google;1;payah ini ada voucher promo diskon malah gabisa di gunain.padahal metode pembayaran udah bener.hadehhh,percuma bikin voucher;payah ini ada voucher promo diskon malah gabisa di gunainpadahal metode pembayaran udah benerhadehhhpercuma bikin voucher;negatif
Pengguna Google;5;ok sangat membantu;ok sangat membantu;positif
Pengguna Google;5;pengemudinya ramah sama anterannya tepat wkt,,,, makasih;pengemudinya ramah sama anterannya tepat wkt makasih;positif
Pengguna Google;5;sangat berguna;sangat berguna;positif
Pengguna Google;5;puas;puas;positif
Pengguna Google;5;baik puas;baik puas;positif
Pengguna Google;5;keren;keren;positif
Pengguna Google;1;qris qris hpus aja bkn aplkasi kya gojek nyambung gopay ama driver,rme kagak qris rugiin,org bkn soal qris promo besar;qris qris hpus aja bkn aplkasi kya gojek nyambung gopay ama driverrme kagak qris rugiinorg bkn soal qris promo besar;negatif
Pengguna Google;5;sangat bermanfaat;sangat bermanfaat;positif
Pengguna Google;5;ok;ok;positif
Pengguna Google;5;pelayanan ramah dan tepat waktu;pelayanan ramah dan tepat waktu;positif
Pengguna Google;5;good;good;positif
Pengguna Google;5;bagus banget;bagus banget;positif
Pengguna Google;5;gacor nih apk;gacor nih apk;positif
Pengguna Google;3;sekarang jadi jarang promo ,.sama lama banget kalau mau pesen makan, ga bisa di batalin juga sebel;sekarang jadi jarang promo sama lama banget kalau mau pesen makan ga bisa di batalin juga sebel;netral
Pengguna Google;5;bagus sekali;bagus sekali;positif
Pengguna Google;1;payah;payah;negatif
Pengguna Google;1;1 jam cari Drive nggak dapat dapat;jam cari drive nggak dapat dapat;negatif
Pengguna Google;1;Diskon 70% nya sudah menghilang 🥺;diskon nya sudah menghilang;negatif
Pengguna Google;5;mantap;mantap;positif
Pengguna Google;5;good service;good service;positif
Pengguna Google;5;terima kasih grab perjalanan saya jadi lebih senang;terima kasih grab perjalanan saya jadi lebih senang;positif
Pengguna Google;5;top one;top one;positif
Pengguna Google;5;perjalan aman dan nyaman pengemudi supel;perjalan aman dan nyaman pengemudi supel;positif
Pengguna Google;1;maps nya ga jelas sekarang bego;maps nya ga jelas sekarang bego;negatif
Pengguna Google;5;ok;ok;positif
Pengguna Google;4;kurang dikarenakan saat setelah hujan selalu lama buat pesan grabnya, susah buat pergian setelah hujan tolong ditingkatkan terutama pesan setelah hujan dipercepat;kurang dikarenakan saat setelah hujan selalu lama buat pesan grabnya susah buat pergian setelah hujan tolong ditingkatkan terutama pesan setelah hujan dipercepat;positif
Pengguna Google;5;sangat membantu skali;sangat membantu skali;positif
Pengguna Google;5;sangat puas;sangat puas;positif
Pengguna Google;5;baik;baik;positif
Pengguna Google;5;bagus;bagus;positif
Pengguna Google;5;oke sip;oke sip;positif
Pengguna Google;5;ok;ok;positif
Pengguna Google;5;driver respon cepat bawa kendaraan nyaman dan aman;driver respon cepat bawa kendaraan nyaman dan aman;positif
Pengguna Google;5;ok;ok;positif
Pengguna Google;5;bagus;bagus;positif
Pengguna Google;5;membantu;membantu;positif
Pengguna Google;1;login aja lama banget;login aja lama banget;negatif
Pengguna Google;3;Tolong kualitas Grab Car diperbaiki. Beberapa waktu ini hampir 90% mobil rata-rata panas dan kurang bersih.;tolong kualitas grab car diperbaiki beberapa waktu ini hampir mobil ratarata panas dan kurang bersih;netral
Pengguna Google;5;recommended pokoknya driver dan penjual nya;recommended pokoknya driver dan penjual nya;positif
Pengguna Google;5;terimakasih pak, pelayanan yg naik;terimakasih pak pelayanan yg naik;positif
Pengguna Google;5;sangat baik;sangat baik;positif
Pengguna Google;2;driver nya banyak yg lawan arah kecewa gw terus bawa masa lagi tolong lakukan tindakan;driver nya banyak yg lawan arah kecewa gw terus bawa masa lagi tolong lakukan tindakan;negatif
Pengguna Google;5;baik;baik;positif
Pengguna Google;5;mantep;mantep;positif
Pengguna Google;5;Alhamdulillah sampai dgn selamat;alhamdulillah sampai dgn selamat;positif
Pengguna Google;5;Ok;ok;positif
Pengguna Google;5;Baik bapk nya amanah banget;baik bapk nya amanah banget;positif
Pengguna Google;5;semoga maju terus grab Indonesia;semoga maju terus grab indonesia;positif
Pengguna Google;1;lambat;lambat;negatif
Pengguna Google;5;OK;ok;positif
Pengguna Google;5;mantap;mantap;positif
Pengguna Google;5;alhmdllh perjalan lancar;alhmdllh perjalan lancar;positif
Pengguna Google;5;i like grab;i like grab;positif
Pengguna Google;5;sangat membantu memudahkan akses;sangat membantu memudahkan akses;positif
Pengguna Google;5;cukup membantu, .;cukup membantu;positif
Pengguna Google;1;ada diskon di aplikasi pas dipake malah ga berkurang sesuai diskon. kocak lu;ada diskon di aplikasi pas dipake malah ga berkurang sesuai diskon kocak lu;negatif
Pengguna Google;5;ok;ok;positif
Pengguna Google;5;baguss;baguss;positif
Pengguna Google;5;nyaman & on time;nyaman on time;positif
Pengguna Google;5;mudah;mudah;positif
Pengguna Google;5;bagus.;bagus;positif
Pengguna Google;5;terimakasih cepat dan tepat;terimakasih cepat dan tepat;positif
Pengguna Google;1;aku isi ovo 100 ribu kaga keisi isi, anjeng, aplikasi sampaj;aku isi ovo ribu kaga keisi isi anjeng aplikasi sampaj;negatif
Pengguna Google;5;Sangat membantu;sangat membantu;positif
Pengguna Google;5;mantap;mantap;positif
Pengguna Google;1;akun ku ga bs di buka karna email sudah tidak berkaitan di hpku. (saya guna hp baru)login acount baru pun tak bisa sungguh mengecewakan.;akun ku ga bs di buka karna email sudah tidak berkaitan di hpku saya guna hp barulogin acount baru pun tak bisa sungguh mengecewakan;negatif
Pengguna Google;5;mantap yg terbaik tetap bersama grab;mantap yg terbaik tetap bersama grab;positif
Pengguna Google;5;terbantu dan trimakasih;terbantu dan trimakasih;positif
Pengguna Google;5;nyaman dan aman;nyaman dan aman;positif
Pengguna Google;5;cpt bngt ga hrs nggu;cpt bngt ga hrs nggu;positif
Pengguna Google;5;nice;nice;positif
Pengguna Google;5;mantap;mantap;positif
Pengguna Google;5;kondusiff;kondusiff;positif
Pengguna Google;5;Drivernya ramah;drivernya ramah;positif
Pengguna Google;1;lamaaa cari driver , manaaa buru2 lagi , padahal ada orang yang beberapa kali terdekat tapi. ga ada yg ACC,;lamaaa cari driver manaaa buru lagi padahal ada orang yang beberapa kali terdekat tapi ga ada yg acc;negatif
Pengguna Google;3;Driver grabcarnya judes2 mau kasih bintang 1 tp kasian, kl ngasih tips senyum aja ga apalagi bilang Terima kasih;driver grabcarnya judes mau kasih bintang tp kasian kl ngasih tips senyum aja ga apalagi bilang terima kasih;netral
Pengguna Google;5;puas;puas;positif
Pengguna Google;5;ok;ok;positif
Pengguna Google;1;harus nya grab tuh menjangkau semua wilayah mau pun itu pelosok , jadi kasian yang ga dapet jalur angkot tapi grab nya tidak mau kesana;harus nya grab tuh menjangkau semua wilayah mau pun itu pelosok jadi kasian yang ga dapet jalur angkot tapi grab nya tidak mau kesana;negatif
Pengguna Google;5;mantab;mantab;positif
Pengguna Google;5;oke;oke;positif
Pengguna Google;5;tepat waktu & tamah, hti' selalu dk perjalan,mksh y mas 🙏;tepat waktu tamah hti selalu dk perjalanmksh y mas;positif
Pengguna Google;5;tak kan ke lain pilihan;tak kan ke lain pilihan;positif
Pengguna Google;5;mantap;mantap;positif
Pengguna Google;5;sangat bermanfaat;sangat bermanfaat;positif
Pengguna Google;1;saya pengguna grab dari awal grab release yaa , semakin di-update kenapa semakin membingungkan. Mana gada promo lagi, harus bgt join grab unlimited dulu baru dpt promo .;saya pengguna grab dari awal grab release yaa semakin diupdate kenapa semakin membingungkan mana gada promo lagi harus bgt join grab unlimited dulu baru dpt promo;negatif
Pengguna Google;4;apa bila ada panggilan atau dari driver aplikasinya gak bisa menerima panggilan;apa bila ada panggilan atau dari driver aplikasinya gak bisa menerima panggilan;positif
Pengguna Google;4;ok;ok;positif
Pengguna Google;5;supir nya ramah baik. ringan tangan.;supir nya ramah baik ringan tangan;positif
Pengguna Google;1;marchant nya semakin gak jelas. yang di pesan apa yang datang apa;marchant nya semakin gak jelas yang di pesan apa yang datang apa;negatif
Pengguna Google;5;mantab;mantab;positif
Pengguna Google;5;sangat mantap;sangat mantap;positif
Pengguna Google;5;Baik;baik;positif
Pengguna Google;5;tepat waktu.. mobilnya bersih.. orangnya ramah;tepat waktu mobilnya bersih orangnya ramah;positif
Pengguna Google;5;memuaskan;memuaskan;positif
Pengguna Google;5;sangat membantu dan memudahkan perjalanan;sangat membantu dan memudahkan perjalanan;positif
Pengguna Google;5;jos gandos;jos gandos;positif
Pengguna Google;5;baru pertama;baru pertama;positif
Pengguna Google;5;layanan nya sangat memuaskan;layanan nya sangat memuaskan;positif
Pengguna Google;5;suka,ngerasa kebantu banget dgn aplikasi ini;sukangerasa kebantu banget dgn aplikasi ini;positif
Pengguna Google;5;cepat tepat terpercaya;cepat tepat terpercaya;positif
Pengguna Google;5;cepet ramah;cepet ramah;positif
