userName,score,content,clean_text,tokens,sentiment,sentiment_rating,final_sentiment
Pengguna Google,5,alhamdulillah sangat menyenang dan sopan,alhamdulillah sangat menyenang dan sopan,"['alhamdulillah', 'sangat', 'menyenang', 'dan', 'sopan']",netral,positif,positif
Pengguna Google,5,nice app,nice app,"['nice', 'app']",netral,positif,positif
Pengguna Google,5,"Tolong perbaiki Ovo paylaternya karna tidak bisa di buka ! sedangkan di email ada tagihan.. saya mau liat tidak bisa malah tulisannya ""gagal memuat konten"" TOLONG DI PERBAIKI",tolong perbaiki ovo paylaternya karna tidak bisa di buka sedangkan di email ada tagihan saya mau liat tidak bisa malah tulisannya gagal memuat konten tolong di perbaiki,"['tolong', 'perbaiki', 'ovo', 'paylaternya', 'karna', 'tidak', 'bisa', 'di', 'buka', 'sedangkan', 'di', 'email', 'ada', 'tagihan', 'saya', 'mau', 'liat', 'tidak', 'bisa', 'malah', 'tulisannya', 'gagal', 'memuat', 'konten', 'tolong', 'di', 'perbaiki']",negatif,positif,positif
Pengguna Google,5,aplikasi top dengan sekali klik kita bisa pesan apapun dan pengiriman cepat banget kok pokoknya mantap tapi murahin dikit dong ongkos ongkir masa makananya masih mahalan ongkos kirim masa di kota sendiri tp mahal banget ongkirnya,aplikasi top dengan sekali klik kita bisa pesan apapun dan pengiriman cepat sekali kok pokoknya mantap tapi murahin dikit dong ongkos ongkir masa makananya masih mahalan ongkos kirim masa di kota sendiri tapi mahal sekali ongkirnya,"['aplikasi', 'top', 'dengan', 'sekali', 'klik', 'kita', 'bisa', 'pesan', 'apapun', 'dan', 'pengiriman', 'cepat', 'banget', 'kok', 'pokoknya', 'mantap', 'tapi', 'murahin', 'dikit', 'dong', 'ongkos', 'ongkir', 'masa', 'makananya', 'masih', 'mahalan', 'ongkos', 'kirim', 'masa', 'di', 'kota', 'sendiri', 'tp', 'mahal', 'banget', 'ongkirnya']",positif,positif,positif
Pengguna Google,5,saya sering menggunakan aplikasi ini ketika sedang bepergian dan aplikasi ini sangat membantu dalam perjalanan terutama waktu ke luar daerah.,saya sering menggunakan aplikasi ini ketika sedang bepergian dan aplikasi ini sangat membantu dalam perjalanan terutama waktu ke luar daerah,"['saya', 'sering', 'menggunakan', 'aplikasi', 'ini', 'ketika', 'sedang', 'bepergian', 'dan', 'aplikasi', 'ini', 'sangat', 'membantu', 'dalam', 'perjalanan', 'terutama', 'waktu', 'ke', 'luar', 'daerah']",netral,positif,positif
Pengguna Google,1,"aplikasi busuk suka layar putih jangan didownload, download yg lain aja",aplikasi busuk suka layar putih jangan didownload download yang lain aja,"['aplikasi', 'busuk', 'suka', 'layar', 'putih', 'jangan', 'didownload', 'download', 'yg', 'lain', 'aja']",positif,negatif,negatif
Pengguna Google,5,sangat mantap bos,sangat mantap bos,"['sangat', 'mantap', 'bos']",positif,positif,positif
Pengguna Google,5,pertahankan kepercayaan konsumen,pertahankan kepercayaan konsumen,"['pertahankan', 'kepercayaan', 'konsumen']",netral,positif,positif
Pengguna Google,5,"ramah, sopan, tepat waktu, nyaman",ramah sopan tepat waktu nyaman,"['ramah', 'sopan', 'tepat', 'waktu', 'nyaman']",positif,positif,positif
Pengguna Google,5,baik ramah,baik ramah,"['baik', 'ramah']",positif,positif,positif
Pengguna Google,5,oke dreve nya baik hati,oke dreve  baik hati,"['oke', 'dreve', 'nya', 'baik', 'hati']",positif,positif,positif
Pengguna Google,5,mantab Joss,mantab joss,"['mantab', 'joss']",netral,positif,positif
Pengguna Google,5,"salam grab ada yang ingin saya tanyakan 1. pada aplikasi ini (Grab Taxi&food delivery)pada menu navigasi terdapat tampilan beberapa driver yang tampak dalam map navigasi tersebut. ada yang berwarna hijau, kuning, ungu dan mereh . pada satu driver terkadang warnya berubah 2. apa arti warna dari driver tesebut. mohon penjelasannya",salam grab ada yang ingin saya tanyakan pada aplikasi ini grab taxifood deliverypada menu navigasi terdapat tampilan beberapa driver yang tampak dalam map navigasi tersebut ada yang berwarna hijau kuning ungu dan mereh pada satu driver terkadang warnya berubah apa arti warna dari driver tesebut mohon penjelasannya,"['salam', 'grab', 'ada', 'yang', 'ingin', 'saya', 'tanyakan', 'pada', 'aplikasi', 'ini', 'grab', 'taxifood', 'deliverypada', 'menu', 'navigasi', 'terdapat', 'tampilan', 'beberapa', 'driver', 'yang', 'tampak', 'dalam', 'map', 'navigasi', 'tersebut', 'ada', 'yang', 'berwarna', 'hijau', 'kuning', 'ungu', 'dan', 'mereh', 'pada', 'satu', 'driver', 'terkadang', 'warnya', 'berubah', 'apa', 'arti', 'warna', 'dari', 'driver', 'tesebut', 'mohon', 'penjelasannya']",netral,positif,positif
Pengguna Google,1,Bentar up date bentar up date celeh,bentar up date bentar up date celeh,"['bentar', 'up', 'date', 'bentar', 'up', 'date', 'celeh']",netral,negatif,negatif
Pengguna Google,5,driver ramah jg rapi,driver ramah jg rapi,"['driver', 'ramah', 'jg', 'rapi']",positif,positif,positif
Pengguna Google,1,Kecewa bgt sama drivernya yg red flag parah!! Kalo 1-2 sih mending lah ini hampir semuanyaaaa :) Emg sebelum di acc jadi driver kgk ada test psikologi dulu ? Jujur sangat merugikan cust bgt :) Udah mah kita yg nunggu lama pas dateng eh drivernya ngegas² + nyolot gak jelas! Pdhl kalo gak niat diambil mending bilang dr awal biar bisa di cancel dan cari driver yg lain! Lah ini udah mah kita yg nunggu eh drivernya seenaknya maki² cust bener² ATTITUDE NOL!!,kecewa sekali sama drivernya yang red flag parah kalau sih mending lah ini hampir semuanyaaaa emg sebelum di acc jadi driver kgk ada test psikologi dulu jujur sangat merugikan cust sekali udah mah kita yang nunggu lama pas dateng eh drivernya ngegas² nyolot tidak jelas pdhl kalau tidak niat diambil mending bilang dari awal biar bisa di cancel dan cari driver yang lain lah ini udah mah kita yang nunggu eh drivernya seenaknya maki² cust bener² attitude nol,"['kecewa', 'bgt', 'sama', 'drivernya', 'yg', 'red', 'flag', 'parah', 'kalo', 'sih', 'mending', 'lah', 'ini', 'hampir', 'semuanyaaaa', 'emg', 'sebelum', 'di', 'acc', 'jadi', 'driver', 'kgk', 'ada', 'test', 'psikologi', 'dulu', 'jujur', 'sangat', 'merugikan', 'cust', 'bgt', 'udah', 'mah', 'kita', 'yg', 'nunggu', 'lama', 'pas', 'dateng', 'eh', 'drivernya', 'ngegas²', 'nyolot', 'gak', 'jelas', 'pdhl', 'kalo', 'gak', 'niat', 'diambil', 'mending', 'bilang', 'dr', 'awal', 'biar', 'bisa', 'di', 'cancel', 'dan', 'cari', 'driver', 'yg', 'lain', 'lah', 'ini', 'udah', 'mah', 'kita', 'yg', 'nunggu', 'eh', 'drivernya', 'seenaknya', 'maki²', 'cust', 'bener²', 'attitude', 'nol']",negatif,negatif,negatif
Pengguna Google,5,sangat okey,sangat okey,"['sangat', 'okey']",netral,positif,positif
Pengguna Google,1,"pesan mie gacoan 4 item yang dikirim cuma 3 item,baru pertama x pake aplikasi grab uda kecewa💔",pesan mie gacoan item yang dikirim cuma itembaru pertama x pake aplikasi grab uda kecewa,"['pesan', 'mie', 'gacoan', 'item', 'yang', 'dikirim', 'cuma', 'itembaru', 'pertama', 'x', 'pake', 'aplikasi', 'grab', 'uda', 'kecewa']",negatif,negatif,negatif
Pengguna Google,3,"agak kesel sebenernya si tiap buka apk ini pasti suruh update terus, mna jarang bgt dpet diskon makanan lgi",agak kesel sebenernya si tiap buka apk ini pasti suruh update terus mna jarang sekali dpet diskon makanan lgi,"['agak', 'kesel', 'sebenernya', 'si', 'tiap', 'buka', 'apk', 'ini', 'pasti', 'suruh', 'update', 'terus', 'mna', 'jarang', 'bgt', 'dpet', 'diskon', 'makanan', 'lgi']",netral,netral,netral
Pengguna Google,5,grab bermanfaat...tolong breafing driver bluebird agar ketika kursi 6 siap dg 6 penumpang kursi 4 siap dg 4 penumpang,grab bermanfaattolong breafing driver bluebird agar ketika kursi siap dengan penumpang kursi siap dengan penumpang,"['grab', 'bermanfaattolong', 'breafing', 'driver', 'bluebird', 'agar', 'ketika', 'kursi', 'siap', 'dg', 'penumpang', 'kursi', 'siap', 'dg', 'penumpang']",netral,positif,positif
Pengguna Google,5,ada yg bgs ada yg cuek,ada yang bagus ada yang cuek,"['ada', 'yg', 'bgs', 'ada', 'yg', 'cuek']",positif,positif,positif
Pengguna Google,5,mantap simple gak ribet,mantap simple tidak ribet,"['mantap', 'simple', 'gak', 'ribet']",positif,positif,positif
Pengguna Google,5,suscec sllu,suscec sllu,"['suscec', 'sllu']",netral,positif,positif
Pengguna Google,5,all in the best 👍👍,all in the best,"['all', 'in', 'the', 'best']",positif,positif,positif
Pengguna Google,5,"aplikasi sangat membantu , cuma biaya admin paylater 40ribu kemahalan , melebihi biaya admin credit card , KL di x 12bulan sudah 480ribu setahun, coba diturunkan biar bisa bener2 membantu masyarakat, terima kasih",aplikasi sangat membantu cuma biaya admin paylater ribu kemahalan melebihi biaya admin credit card kalau di x bulan sudah ribu setahun coba diturunkan biar bisa bener membantu masyarakat terima kasih,"['aplikasi', 'sangat', 'membantu', 'cuma', 'biaya', 'admin', 'paylater', 'ribu', 'kemahalan', 'melebihi', 'biaya', 'admin', 'credit', 'card', 'kl', 'di', 'x', 'bulan', 'sudah', 'ribu', 'setahun', 'coba', 'diturunkan', 'biar', 'bisa', 'bener', 'membantu', 'masyarakat', 'terima', 'kasih']",netral,positif,positif
Pengguna Google,5,solusi terbaik disaat laper,solusi terbaik disaat laper,"['solusi', 'terbaik', 'disaat', 'laper']",positif,positif,positif
Pengguna Google,1,"1. Sy Gak Sk Ada Pengantaran Double Order, Bikin Org Tunggu Lama 2. Susah Hubungin Customer Service Grab, Gak Ada No Telp Yg Bs Dihubungin 3. Customer Tidak Bs Chat Resto, Harus Tunggu Resto Yg Chat Duluan, Jd Susah Ksh Tahu Restonya Kl Ada Yg Kelupaan Sm Pesanan, Tlg Diubah Sistemnya",saya tidak sk ada pengantaran double order bikin org tunggu lama susah hubungin customer service grab tidak ada no telp yang bisa dihubungin customer tidak bisa chat resto harus tunggu resto yang chat duluan jd susah ksh tahu restonya kalau ada yang kelupaan sama pesanan tlg diubah sistemnya,"['sy', 'gak', 'sk', 'ada', 'pengantaran', 'double', 'order', 'bikin', 'org', 'tunggu', 'lama', 'susah', 'hubungin', 'customer', 'service', 'grab', 'gak', 'ada', 'no', 'telp', 'yg', 'bs', 'dihubungin', 'customer', 'tidak', 'bs', 'chat', 'resto', 'harus', 'tunggu', 'resto', 'yg', 'chat', 'duluan', 'jd', 'susah', 'ksh', 'tahu', 'restonya', 'kl', 'ada', 'yg', 'kelupaan', 'sm', 'pesanan', 'tlg', 'diubah', 'sistemnya']",negatif,negatif,negatif
Pengguna Google,5,puas banget sama Bpk nya baik,puas sekali sama bpk  baik,"['puas', 'banget', 'sama', 'bpk', 'nya', 'baik']",positif,positif,positif
Pengguna Google,5,"terima kasih,",terima kasih,"['terima', 'kasih']",netral,positif,positif
Pengguna Google,3,biasa,biasa,['biasa'],netral,netral,netral
Pengguna Google,5,pelayanan pengemudi bagus,pelayanan pengemudi bagus,"['pelayanan', 'pengemudi', 'bagus']",positif,positif,positif
Pengguna Google,5,mantap dah grab,mantap dah grab,"['mantap', 'dah', 'grab']",positif,positif,positif
Pengguna Google,5,terimakasih,terimakasih,['terimakasih'],netral,positif,positif
Pengguna Google,4,Coba dulu tak ksih bintang 4,coba dulu tak ksih bintang,"['coba', 'dulu', 'tak', 'ksih', 'bintang']",netral,positif,positif
Pengguna Google,5,mempermudahkan perjalanan,mempermudahkan perjalanan,"['mempermudahkan', 'perjalanan']",netral,positif,positif
Pengguna Google,1,"PELAYANAN CUSTOMER SERVICE LELET GAGUNA DALAM MENANGGAPI KOMPLAIN, ADA CS ATAU ENGGA SIH INI GRAB SELALU DIBALAS SM BOT",pelayanan customer service lelet gaguna dalam menanggapi komplain ada cs atau engga sih ini grab selalu dibalas sama bot,"['pelayanan', 'customer', 'service', 'lelet', 'gaguna', 'dalam', 'menanggapi', 'komplain', 'ada', 'cs', 'atau', 'engga', 'sih', 'ini', 'grab', 'selalu', 'dibalas', 'sm', 'bot']",netral,negatif,negatif
Pengguna Google,5,bagus banget aplikasinya bisa buat keperluan😍,bagus sekali aplikasinya bisa untuk keperluan,"['bagus', 'banget', 'aplikasinya', 'bisa', 'buat', 'keperluan']",positif,positif,positif
Pengguna Google,5,mantab,mantab,['mantab'],netral,positif,positif
Pengguna Google,3,Sudah benar ongkir termurah 5k jadi naik 8k. 👎🏻,sudah benar ongkir termurah k jadi naik k,"['sudah', 'benar', 'ongkir', 'termurah', 'k', 'jadi', 'naik', 'k']",positif,netral,positif
Pengguna Google,1,"masa di aplikasi 80rb, driver minta tambahan duit lg jd 150rb, ini gimana konsepnya?",masa di aplikasi rb driver minta tambahan duit lg jd rb ini gimana konsepnya,"['masa', 'di', 'aplikasi', 'rb', 'driver', 'minta', 'tambahan', 'duit', 'lg', 'jd', 'rb', 'ini', 'gimana', 'konsepnya']",netral,negatif,negatif
Pengguna Google,1,kurang nyaman karna engantqran nya Sagat lama jdi kecewa,kurang nyaman karna engantqran  sagat lama jdi kecewa,"['kurang', 'nyaman', 'karna', 'engantqran', 'nya', 'sagat', 'lama', 'jdi', 'kecewa']",netral,negatif,negatif
Pengguna Google,5,sangat baik untuk order makanan dll,sangat baik untuk order makanan dll,"['sangat', 'baik', 'untuk', 'order', 'makanan', 'dll']",positif,positif,positif
Pengguna Google,5,baaik,baaik,['baaik'],netral,positif,positif
Pengguna Google,3,pengantaran cepat dan tepat,pengantaran cepat dan tepat,"['pengantaran', 'cepat', 'dan', 'tepat']",positif,netral,positif
Pengguna Google,5,bagus dn keren aja sih😭😭😭😭,bagus dn keren aja sih,"['bagus', 'dn', 'keren', 'aja', 'sih']",positif,positif,positif
Pengguna Google,5,murah,murah,['murah'],positif,positif,positif
Pengguna Google,5,"pokonya keren, cpt bgt",pokonya keren cpt sekali,"['pokonya', 'keren', 'cpt', 'bgt']",positif,positif,positif
Pengguna Google,5,rekomendasi buat anter kemana aman dan nyaman,rekomendasi untuk anter kemana aman dan nyaman,"['rekomendasi', 'buat', 'anter', 'kemana', 'aman', 'dan', 'nyaman']",positif,positif,positif
Pengguna Google,1,"Makin kesini makin ngibul di persulit, kek apa tiba2 masukan pin ovo, malah gak bisa bayaar pake ovo, dan saldo ovo sbelumnya masih ada pulak, KORUPSI njir",makin kesini makin ngibul di persulit kek apa tiba masukan pin ovo malah tidak bisa bayaar pake ovo dan saldo ovo sbelumnya masih ada pulak korupsi njir,"['makin', 'kesini', 'makin', 'ngibul', 'di', 'persulit', 'kek', 'apa', 'tiba', 'masukan', 'pin', 'ovo', 'malah', 'gak', 'bisa', 'bayaar', 'pake', 'ovo', 'dan', 'saldo', 'ovo', 'sbelumnya', 'masih', 'ada', 'pulak', 'korupsi', 'njir']",netral,negatif,negatif
Pengguna Google,5,cepat dan bagus,cepat dan bagus,"['cepat', 'dan', 'bagus']",positif,positif,positif
Pengguna Google,5,"grab sangat membantu kebutuhan transportasi maupun makanan pesan antar, the best Grabbike",grab sangat membantu kebutuhan transportasi maupun makanan pesan antar the best grabbike,"['grab', 'sangat', 'membantu', 'kebutuhan', 'transportasi', 'maupun', 'makanan', 'pesan', 'antar', 'the', 'best', 'grabbike']",positif,positif,positif
Pengguna Google,5,"transportasi lbih praktis Krn tggal order lngsung dtng&biaya lbih hemat .aplikasi yg sangat pnting, praktis & hemat demi kpntingan umum .",transportasi lbih praktis karena tggal order lngsung dtngbiaya lbih hemat aplikasi yang sangat pnting praktis hemat demi kpntingan umum,"['transportasi', 'lbih', 'praktis', 'krn', 'tggal', 'order', 'lngsung', 'dtngbiaya', 'lbih', 'hemat', 'aplikasi', 'yg', 'sangat', 'pnting', 'praktis', 'hemat', 'demi', 'kpntingan', 'umum']",positif,positif,positif
Pengguna Google,5,grab sangat membantu kami dan layanannya 👍,grab sangat membantu kami dan layanannya,"['grab', 'sangat', 'membantu', 'kami', 'dan', 'layanannya']",netral,positif,positif
Pengguna Google,5,Sdh biasa pakai grab,sudah biasa pakai grab,"['sdh', 'biasa', 'pakai', 'grab']",netral,positif,positif
Pengguna Google,1,vouchernya tiba tiba ilang,vouchernya tiba tiba ilang,"['vouchernya', 'tiba', 'tiba', 'ilang']",netral,negatif,negatif
Pengguna Google,5,sangat puas drivernya cantik dn ramah👍👍👍,sangat puas drivernya cantik dn ramah,"['sangat', 'puas', 'drivernya', 'cantik', 'dn', 'ramah']",positif,positif,positif
Pengguna Google,5,mudah dan sangat membantu dalam perjalanan,mudah dan sangat membantu dalam perjalanan,"['mudah', 'dan', 'sangat', 'membantu', 'dalam', 'perjalanan']",positif,positif,positif
Pengguna Google,5,praktis,praktis,['praktis'],positif,positif,positif
Pengguna Google,1,"parahh pelayanan seperti ini grab bikin perut sakit dari batang ke gringsing 290.000 ac gak nyala, mobil nya bikin perut sakit mau senyum aja tidak bisa ... parahh bangett SANGAT TIDAK REKOMENDASI",parahh pelayanan seperti ini grab bikin perut sakit dari batang ke gringsing ac tidak nyala mobil  bikin perut sakit mau senyum aja tidak bisa parahh bangett sangat tidak rekomendasi,"['parahh', 'pelayanan', 'seperti', 'ini', 'grab', 'bikin', 'perut', 'sakit', 'dari', 'batang', 'ke', 'gringsing', 'ac', 'gak', 'nyala', 'mobil', 'nya', 'bikin', 'perut', 'sakit', 'mau', 'senyum', 'aja', 'tidak', 'bisa', 'parahh', 'bangett', 'sangat', 'tidak', 'rekomendasi']",positif,negatif,negatif
Pengguna Google,5,Terima Kasih,terima kasih,"['terima', 'kasih']",netral,positif,positif
Pengguna Google,5,maju terus,maju terus,"['maju', 'terus']",netral,positif,positif
Pengguna Google,5,trimakasih orang baik sudah mengantar saya sampe rumah,trimakasih orang baik sudah mengantar saya sampe rumah,"['trimakasih', 'orang', 'baik', 'sudah', 'mengantar', 'saya', 'sampe', 'rumah']",positif,positif,positif
Pengguna Google,5,trimakasih saya senang,trimakasih saya senang,"['trimakasih', 'saya', 'senang']",positif,positif,positif
Pengguna Google,5,sangat Sukak karena bisa membantu perjalanan jauh,sangat sukak karena bisa membantu perjalanan jauh,"['sangat', 'sukak', 'karena', 'bisa', 'membantu', 'perjalanan', 'jauh']",netral,positif,positif
Pengguna Google,1,kode vocer scam,kode vocer scam,"['kode', 'vocer', 'scam']",netral,negatif,negatif
Pengguna Google,5,no comment soalnya bagusss,no comment soalnya bagusss,"['no', 'comment', 'soalnya', 'bagusss']",positif,positif,positif
Pengguna Google,5,bagus sih cuma diskonnya dikit,bagus sih cuma diskonnya dikit,"['bagus', 'sih', 'cuma', 'diskonnya', 'dikit']",positif,positif,positif
Pengguna Google,5,membantu banget,membantu sekali,"['membantu', 'banget']",netral,positif,positif
Pengguna Google,5,okeh,okeh,['okeh'],netral,positif,positif
Pengguna Google,1,TO BAD THIS APLIKASI,to bad this aplikasi,"['to', 'bad', 'this', 'aplikasi']",netral,negatif,negatif
Pengguna Google,5,Alhamdulillah sangat memuaskan AP LG drivernya baik2,alhamdulillah sangat memuaskan ap lg drivernya baik,"['alhamdulillah', 'sangat', 'memuaskan', 'ap', 'lg', 'drivernya', 'baik']",positif,positif,positif
Pengguna Google,1,a s,a s,"['a', 's']",netral,negatif,negatif
Pengguna Google,5,"Udh berapa kali order driver nya minta di batalin dengan alasan ca ci cu, ada juga driver yg minta harga lebih tinggi padahal udh tertera argo nya segitu dengan alasan ke jauhan, ya kalau males ngegrab non aktif aja dulu akun nya, tolong pihak grab sleksi tuh driver yg malas dan driver yang bener bener mau kerja",sudah berapa kali order driver  minta di batalin dengan alasan ca ci cu ada juga driver yang minta harga lebih tinggi padahal sudah tertera argo  segitu dengan alasan ke jauhan ya kalau males ngegrab non aktif aja dulu akun  tolong pihak grab sleksi tuh driver yang malas dan driver yang bener bener mau kerja,"['udh', 'berapa', 'kali', 'order', 'driver', 'nya', 'minta', 'di', 'batalin', 'dengan', 'alasan', 'ca', 'ci', 'cu', 'ada', 'juga', 'driver', 'yg', 'minta', 'harga', 'lebih', 'tinggi', 'padahal', 'udh', 'tertera', 'argo', 'nya', 'segitu', 'dengan', 'alasan', 'ke', 'jauhan', 'ya', 'kalau', 'males', 'ngegrab', 'non', 'aktif', 'aja', 'dulu', 'akun', 'nya', 'tolong', 'pihak', 'grab', 'sleksi', 'tuh', 'driver', 'yg', 'malas', 'dan', 'driver', 'yang', 'bener', 'bener', 'mau', 'kerja']",netral,positif,positif
Pengguna Google,5,oke dan mantab,oke dan mantab,"['oke', 'dan', 'mantab']",netral,positif,positif
Pengguna Google,2,tolong dong untuk grab daerah pedalaman di map padahal ada 2 yg aktif tapi ga ada satupun yg nyangkut ini sistemnya yg gimna apa orangnya yg ga mau UANG!!!,tolong dong untuk grab daerah pedalaman di map padahal ada yang aktif tapi tidak ada satupun yang nyangkut ini sistemnya yang gimna apa orangnya yang tidak mau uang,"['tolong', 'dong', 'untuk', 'grab', 'daerah', 'pedalaman', 'di', 'map', 'padahal', 'ada', 'yg', 'aktif', 'tapi', 'ga', 'ada', 'satupun', 'yg', 'nyangkut', 'ini', 'sistemnya', 'yg', 'gimna', 'apa', 'orangnya', 'yg', 'ga', 'mau', 'uang']",netral,negatif,negatif
Pengguna Google,5,"apk yang sangat ngebantu bgt sih ini, klau kita mager keluar, trus cepat banget sampai nya dong, murah juga, approved sama apk nya",apk yang sangat ngebantu sekali sih ini klau kita mager keluar trus cepat sekali sampai  dong murah juga approved sama apk ,"['apk', 'yang', 'sangat', 'ngebantu', 'bgt', 'sih', 'ini', 'klau', 'kita', 'mager', 'keluar', 'trus', 'cepat', 'banget', 'sampai', 'nya', 'dong', 'murah', 'juga', 'approved', 'sama', 'apk', 'nya']",positif,positif,positif
Pengguna Google,1,apk Kocak Masa ongkos Kirim 0.6km 8000 sedangkan yang 5km cuma 5000 udah gitu tarif ongkirnya naik terus padahal udah lama pake APK kocak ini mending pindah Ke gojek dengan Toko yang sama dan ongkir yang jauh berbeda,apk kocak masa ongkos kirim km sedangkan yang km cuma udah gitu tarif ongkirnya naik terus padahal udah lama pake apk kocak ini mending pindah ke gojek dengan toko yang sama dan ongkir yang jauh berbeda,"['apk', 'kocak', 'masa', 'ongkos', 'kirim', 'km', 'sedangkan', 'yang', 'km', 'cuma', 'udah', 'gitu', 'tarif', 'ongkirnya', 'naik', 'terus', 'padahal', 'udah', 'lama', 'pake', 'apk', 'kocak', 'ini', 'mending', 'pindah', 'ke', 'gojek', 'dengan', 'toko', 'yang', 'sama', 'dan', 'ongkir', 'yang', 'jauh', 'berbeda']",positif,negatif,negatif
Pengguna Google,1,"pelayanan pembayaran tunai ga Workit.Banyak pengguna grab ketika pembayaran tunai alasannya uang kembalian ga ada, segitunya mau cari Untung?Mau tidak Mau harga 20 karena ga ada uang kembalian terpaksa kasih semua 100k.Sory aja setiap pesan ksh 1 Bintang.",pelayanan pembayaran tunai tidak workitbanyak pengguna grab ketika pembayaran tunai alasannya uang kembalian tidak ada segitunya mau cari untungmau tidak mau harga karena tidak ada uang kembalian terpaksa kasih semua ksory aja setiap pesan ksh bintang,"['pelayanan', 'pembayaran', 'tunai', 'ga', 'workitbanyak', 'pengguna', 'grab', 'ketika', 'pembayaran', 'tunai', 'alasannya', 'uang', 'kembalian', 'ga', 'ada', 'segitunya', 'mau', 'cari', 'untungmau', 'tidak', 'mau', 'harga', 'karena', 'ga', 'ada', 'uang', 'kembalian', 'terpaksa', 'kasih', 'semua', 'ksory', 'aja', 'setiap', 'pesan', 'ksh', 'bintang']",netral,negatif,negatif
Pengguna Google,5,tpat waktu dan ramah.,tpat waktu dan ramah,"['tpat', 'waktu', 'dan', 'ramah']",positif,positif,positif
Pengguna Google,1,percuma ada opsi chat bantuan kalo bantuannya gabisa ngasih bantuan apa apa mah buat apa ada? biar lebih bagus aja gitu?,percuma ada opsi chat bantuan kalau bantuannya gabisa ngasih bantuan apa apa mah untuk apa ada biar lebih bagus aja gitu,"['percuma', 'ada', 'opsi', 'chat', 'bantuan', 'kalo', 'bantuannya', 'gabisa', 'ngasih', 'bantuan', 'apa', 'apa', 'mah', 'buat', 'apa', 'ada', 'biar', 'lebih', 'bagus', 'aja', 'gitu']",positif,negatif,negatif
Pengguna Google,5,ITS so super,its so super,"['its', 'so', 'super']",netral,positif,positif
Pengguna Google,4,perlu dibaca MAP dan WA biar sinkronisasi 🙏,perlu dibaca map dan wa biar sinkronisasi,"['perlu', 'dibaca', 'map', 'dan', 'wa', 'biar', 'sinkronisasi']",netral,positif,positif
Pengguna Google,5,ramah dan tepat waktu,ramah dan tepat waktu,"['ramah', 'dan', 'tepat', 'waktu']",positif,positif,positif
Pengguna Google,1,suka eror sekarang ini. bikin orang terlambat,suka eror sekarang ini bikin orang terlambat,"['suka', 'eror', 'sekarang', 'ini', 'bikin', 'orang', 'terlambat']",positif,negatif,negatif
Pengguna Google,1,customer nya sering fitnah driver,customer  sering fitnah driver,"['customer', 'nya', 'sering', 'fitnah', 'driver']",netral,negatif,negatif
Pengguna Google,5,bagus pelayanannya ..,bagus pelayanannya,"['bagus', 'pelayanannya']",positif,positif,positif
Pengguna Google,5,ini bisa aplikasi ini bagus,ini bisa aplikasi ini bagus,"['ini', 'bisa', 'aplikasi', 'ini', 'bagus']",positif,positif,positif
Pengguna Google,4,"yg membuat saya kurang nyaman, 70% driver grabcar di jogja selalu menawarkan jasa untuk mengantarkan membeli oleh2. saya smp hafal kalimat2 yg dimulai ketika driver mulai menawarkan jasa tsb dgn nada yg ramah. ""dari mana Pak asalnya?"" ""sudah brp hari di jogja?"" ""pulangnya kapan?"" ketika saya menolak dgn sopan, seketika para driver tsb berubah sikapnya dgn tidak membalas ucapan terima kasih saat tiba di tujuan.",yang membuat saya kurang nyaman driver grabcar di jogja selalu menawarkan jasa untuk mengantarkan membeli oleh saya smp hafal kalimat yang dimulai ketika driver mulai menawarkan jasa tsb dengan nada yang ramah dari mana pak asalnya sudah brp hari di jogja pulangnya kapan ketika saya menolak dengan sopan seketika para driver tsb berubah sikapnya dengan tidak membalas ucapan terima kasih saat tiba di tujuan,"['yg', 'membuat', 'saya', 'kurang', 'nyaman', 'driver', 'grabcar', 'di', 'jogja', 'selalu', 'menawarkan', 'jasa', 'untuk', 'mengantarkan', 'membeli', 'oleh', 'saya', 'smp', 'hafal', 'kalimat', 'yg', 'dimulai', 'ketika', 'driver', 'mulai', 'menawarkan', 'jasa', 'tsb', 'dgn', 'nada', 'yg', 'ramah', 'dari', 'mana', 'pak', 'asalnya', 'sudah', 'brp', 'hari', 'di', 'jogja', 'pulangnya', 'kapan', 'ketika', 'saya', 'menolak', 'dgn', 'sopan', 'seketika', 'para', 'driver', 'tsb', 'berubah', 'sikapnya', 'dgn', 'tidak', 'membalas', 'ucapan', 'terima', 'kasih', 'saat', 'tiba', 'di', 'tujuan']",positif,positif,positif
Pengguna Google,5,"nyaman, ramah dan semoga pengemudi gak ada alasan gak jemput Krn macet",nyaman ramah dan semoga pengemudi tidak ada alasan tidak jemput karena macet,"['nyaman', 'ramah', 'dan', 'semoga', 'pengemudi', 'gak', 'ada', 'alasan', 'gak', 'jemput', 'krn', 'macet']",positif,positif,positif
Pengguna Google,5,semua dibuat mudah,semua dibuat mudah,"['semua', 'dibuat', 'mudah']",positif,positif,positif
Pengguna Google,5,Pengemudinya sopan & tau jalan,pengemudinya sopan tau jalan,"['pengemudinya', 'sopan', 'tau', 'jalan']",netral,positif,positif
Pengguna Google,5,"ramah, sip lah",ramah sip lah,"['ramah', 'sip', 'lah']",positif,positif,positif
Pengguna Google,5,Bepergian jadi mudah,bepergian jadi mudah,"['bepergian', 'jadi', 'mudah']",positif,positif,positif
Pengguna Google,5,good driver,good driver,"['good', 'driver']",netral,positif,positif
